LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,DIA,MES,AÑO,DIA_SEMANA,DIRECCION_HECHO,GENERO,theft_to_vehicle
-74.11079999999998,4.5654299998501155,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2022-11-11,00:00:00,11,11,2022,Viernes,LA RESURRECCION,MASCULINO,1
-74.09619999999995,4.572469999849907,04,SAN CRISTÓBAL,34,20 DE JULIO,2022-06-09,00:00:00,9,6,2022,Jueves,VEINTE DE JULIO,MASCULINO,1
-74.09899999999999,4.579359999849686,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2022-10-06,00:00:00,6,10,2022,Jueves,CIUDAD JARDIN SUR,MASCULINO,1
-74.14559999999994,4.600099999848996,08,KENNEDY,45,CARVAJAL,2022-01-04,00:00:00,4,1,2022,Martes,LAS DELICIAS,FEMENINO,1
-74.13979999999998,4.607249999848737,08,KENNEDY,45,CARVAJAL,2022-11-18,00:00:00,18,11,2022,Viernes,PROVIVIENDA,MASCULINO,1
-74.09089999999998,4.544259999850829,04,SAN CRISTÓBAL,50,LA GLORIA,2022-04-02,00:00:00,2,4,2022,Sábado,LA GLORIA ORIENTAL,MASCULINO,1
-74.11969999999997,4.713969999845317,10,ENGATIVÁ,73,GARCES NAVAS,2022-09-21,00:00:00,21,9,2022,Miércoles,GARCES NAVAS,MASCULINO,1
-74.08249999999998,4.741939999844379,11,SUBA,27,SUBA,2022-03-23,00:00:00,23,3,2022,Miércoles,SUBA URBANO,MASCULINO,1
-74.15839999999997,4.611799999848627,08,KENNEDY,48,TIMIZA,2022-07-16,00:00:00,16,7,2022,Sábado,TIMIZA B,MASCULINO,1
-74.09779999999995,4.743089999844338,11,SUBA,28,EL RINCON,2022-01-04,00:00:00,4,1,2022,Martes,EL POA,MASCULINO,1
-74.09789999999998,4.713419999845293,10,ENGATIVÁ,29,MINUTO DE DIOS,2022-06-05,00:00:00,5,6,2022,Domingo,CIUDAD BACHUE,MASCULINO,1
-74.11799999999994,4.621669999848294,16,PUENTE ARANDA,43,SAN RAFAEL,2022-12-30,00:00:00,30,12,2022,Viernes,SAN GABRIEL,FEMENINO,1
-74.11349999999999,4.589849999849345,15,ANTONIO NARIÑO,38,RESTREPO,2022-10-14,00:00:00,14,10,2022,Viernes,SANTANDER SUR,MASCULINO,1
-74.17299999999994,4.604989999848828,08,KENNEDY,48,TIMIZA,2022-05-26,00:00:00,26,5,2022,Jueves,LA CECILIA,MASCULINO,1
-74.14709999999997,4.602449999848894,08,KENNEDY,48,TIMIZA,2022-11-01,00:00:00,1,11,2022,Martes,RENANIA URAPANES,MASCULINO,1
-74.06479999999993,4.6596099998470475,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2022-08-25,00:00:00,25,8,2022,Jueves,COLOMBIA,FEMENINO,1
-74.07729999999998,4.657089999847133,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2022-08-25,00:00:00,25,8,2022,Jueves,LA PAZ,MASCULINO,1
-74.14729999999997,4.5087799998519715,19,CIUDAD BOLÍVAR,64,MONTE BLANCO,2023-07-23,00:00:00,23,7,2023,Domingo,LAGUNITAS URBANO,MASCULINO,1
-74.12189999999998,4.591109999849308,15,ANTONIO NARIÑO,38,RESTREPO,2023-03-25,00:00:00,25,3,2023,Sábado,VILLA MAYOR ORIENTAL,MASCULINO,1
-74.17399999999998,4.646489999847467,08,KENNEDY,82,PATIO BONITO,2023-04-05,00:00:00,5,4,2023,Miércoles,GALAN,MASCULINO,1
-74.11021257599998,4.581831968849603,18,RAFAEL URIBE URIBE,39,QUIROGA,2019-04-05,00:00:00,5,4,2019,Viernes,QUIROGA I,MASCULINO,1
-74.03319999999997,4.7664299998436,01,USAQUÉN,9,VERBENAL,2022-11-17,00:00:00,17,11,2022,Jueves,VERBENAL SAN ANTONIO,MASCULINO,1
-74.07392148899999,4.642813953847625,13,TEUSAQUILLO,100,GALERIAS,2021-04-08,00:00:00,8,4,2021,Jueves,GALERIAS,-,1
-74.16651005099999,4.570744800849946,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-01-22,00:00:00,22,1,2019,Martes,LAS BRISAS,FEMENINO,1
-74.05277093899997,4.733232327844655,11,SUBA,19,EL PRADO,2018-09-27,00:00:00,27,9,2018,Jueves,VICTORIA NORTE,FEMENINO,1
-74.14269999999993,4.638599999847747,08,KENNEDY,46,CASTILLA,2023-03-21,00:00:00,21,3,2023,Martes,CASTILLA,MASCULINO,1
-74.14702694699997,4.626879308848137,08,KENNEDY,47,KENNEDY CENTRAL,2020-12-17,00:00:00,17,12,2020,Jueves,TECHO,MASCULINO,1
-74.08807817499996,4.5929833828492175,14,LOS MÁRTIRES,37,SANTA ISABEL,2020-11-04,00:00:00,4,11,2020,Miércoles,EDUARDO SANTOS,MASCULINO,1
-74.13369999999998,4.5983399998490695,16,PUENTE ARANDA,41,MUZU,2023-08-12,00:00:00,12,8,2023,Sábado,ALQUERIA,FEMENINO,1
-74.08879778099998,4.588681163849347,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2020-07-01,00:00:00,1,7,2020,Miércoles,POLICARPA,MASCULINO,1
-74.06448623799997,4.613962387848553,03,SANTA FE,92,LA MACARENA,2020-11-19,00:00:00,19,11,2020,Jueves,LA MACARENA,MASCULINO,1
-74.11809999999997,4.623299999848217,16,PUENTE ARANDA,43,SAN RAFAEL,2023-08-16,00:00:00,16,8,2023,Miércoles,SAN GABRIEL,MASCULINO,1
-74.13419999999996,4.582669999849574,06,TUNJUELITO,42,VENECIA,2023-03-08,00:00:00,8,3,2023,Miércoles,SAMORE,MASCULINO,1
-74.04169999999993,4.787019999842903,11,SUBA,2,LA ACADEMIA,2023-08-09,00:00:00,9,8,2023,Miércoles,CASABLANCA SUBA URBANO,MASCULINO,1
-74.20669999999996,4.623949999848207,07,BOSA,84,BOSA OCCIDENTAL,2023-01-12,00:00:00,12,1,2023,Jueves,CAMPO VERDE,MASCULINO,1
-74.14012708499996,4.641358728847644,08,KENNEDY,46,CASTILLA,2021-02-20,00:00:00,20,2,2021,Sábado,BAVARIA,MASCULINO,1
-74.15249999999997,4.614669999848511,08,KENNEDY,48,TIMIZA,2023-09-16,00:00:00,16,9,2023,Sábado,TIMIZA,MASCULINO,1
-74.09869999999995,4.5781099998496995,18,RAFAEL URIBE URIBE,36,SAN JOSE,2023-08-20,00:00:00,20,8,2023,Domingo,SAN JOSE SUR,FEMENINO,1
-74.14969999999994,4.572299999849883,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2022-07-07,00:00:00,7,7,2022,Jueves,ARBORIZADORA BAJA,MASCULINO,1
-74.11539999999997,4.557229999850399,18,RAFAEL URIBE URIBE,54,MARRUECOS,2023-03-02,00:00:00,2,3,2023,Jueves,CALLEJON SANTA BARBARA,MASCULINO,1
-74.12949999999995,4.667029999846835,09,FONTIBÓN,114,MODELIA,2023-05-20,00:00:00,20,5,2023,Sábado,MODELIA OCCIDENTAL,MASCULINO,1
-74.17669999999998,4.637209999847779,08,KENNEDY,83,LAS MARGARITAS,2023-02-18,00:00:00,18,2,2023,Sábado,LAS MARGARITAS,MASCULINO,1
-74.16734503699996,4.57824542784972,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2020-09-12,00:00:00,12,9,2020,Sábado,SIERRA MORENA,MASCULINO,1
-74.13667436599997,4.716401285845224,10,ENGATIVÁ,74,ENGATIVA,2021-10-20,00:00:00,20,10,2021,Miércoles,LA FAENA,MASCULINO,1
-74.11469999999997,4.61563999984848,16,PUENTE ARANDA,43,SAN RAFAEL,2023-03-29,00:00:00,29,3,2023,Miércoles,BARCELONA,MASCULINO,1
-74.13229999999999,4.625349999848149,08,KENNEDY,44,AMERICAS,2023-07-20,00:00:00,20,7,2023,Jueves,HIPOTECHO,MASCULINO,1
-74.18549999999993,4.613079999848544,07,BOSA,85,BOSA CENTRAL,2023-09-08,00:00:00,8,9,2023,Viernes,BOSA,MASCULINO,1
-74.11539999999997,4.538419999850985,05,USME,56,DANUBIO,2023-06-12,00:00:00,12,6,2023,Lunes,DANUBIO,MASCULINO,1
-74.16789999999997,4.616209999848441,08,KENNEDY,47,KENNEDY CENTRAL,2022-06-05,00:00:00,5,6,2022,Domingo,CASABLANCA,MASCULINO,1
-74.15134790599996,4.640174317847686,08,KENNEDY,46,CASTILLA,2021-09-16,00:00:00,16,9,2021,Jueves,CIUDAD TECHO II,FEMENINO,1
-74.09717876199994,4.589271375849356,15,ANTONIO NARIÑO,38,RESTREPO,2021-10-01,00:00:00,1,10,2021,Viernes,SAN ANTONIO,MASCULINO,1
-74.05259999999998,4.758769999843803,11,SUBA,17,SAN JOSE DE BAVARIA,2023-09-02,00:00:00,2,9,2023,Sábado,NUEVA ZELANDIA,MASCULINO,1
-74.15099999999995,4.671309999846684,09,FONTIBÓN,75,FONTIBON,2022-09-29,00:00:00,29,9,2022,Jueves,LA LAGUNA FONTIBON,MASCULINO,1
-74.10960564999993,4.610594934848649,16,PUENTE ARANDA,40,CIUDAD MONTES,2018-07-15,00:00:00,15,7,2018,Domingo,TIBANA,MASCULINO,1
-74.09179999999998,4.634219999847862,13,TEUSAQUILLO,107,QUINTA PAREDES,2023-07-31,00:00:00,31,7,2023,Lunes,QUINTA PAREDES,MASCULINO,1
-74.11259999999999,4.557999999850369,18,RAFAEL URIBE URIBE,54,MARRUECOS,2023-02-04,00:00:00,4,2,2023,Sábado,CALLEJON SANTA BARBARA,MASCULINO,1
-74.15159999999997,4.603259999848879,08,KENNEDY,48,TIMIZA,2022-09-25,00:00:00,25,9,2022,Domingo,BOITA,MASCULINO,1
-74.10092854199996,4.717156149845182,10,ENGATIVÁ,29,MINUTO DE DIOS,2020-08-16,00:00:00,16,8,2020,Domingo,CIUDAD BACHUE,MASCULINO,1
-74.12684351599995,4.529813779851266,19,CIUDAD BOLÍVAR,63,EL MOCHUELO,2019-06-28,00:00:00,28,6,2019,Viernes,EL MOCHUELO II URBANO,MASCULINO,1
-74.14427422899996,4.670123750846729,09,FONTIBÓN,75,FONTIBON,2019-07-04,00:00:00,4,7,2019,Jueves,GUADUAL FONTIBON,MASCULINO,1
-74.20954618699994,4.616167957848481,07,BOSA,85,BOSA CENTRAL,2021-01-27,00:00:00,27,1,2021,Miércoles,EL JARDIN,MASCULINO,1
-74.14333781399995,4.6397473418476745,08,KENNEDY,46,CASTILLA,2019-11-18,00:00:00,18,11,2019,Lunes,CASTILLA,MASCULINO,1
-74.10019999999997,4.711429999845383,10,ENGATIVÁ,29,MINUTO DE DIOS,2023-01-16,00:00:00,16,1,2023,Lunes,QUIRIGUA I,MASCULINO,1
-74.14159999999998,4.649039999847419,08,KENNEDY,46,CASTILLA,2023-07-28,00:00:00,28,7,2023,Viernes,VERGEL OCCIDENTAL,FEMENINO,1
-74.06391737299998,4.63386832484788,02,CHAPINERO,99,CHAPINERO,2020-02-28,00:00:00,28,2,2020,Viernes,MARLY,MASCULINO,1
-74.11534281399997,4.618110046848431,16,PUENTE ARANDA,43,SAN RAFAEL,2020-08-20,00:00:00,20,8,2020,Jueves,BARCELONA,MASCULINO,1
-74.11329565299997,4.5031794868521615,05,USME,58,COMUNEROS,2021-11-22,00:00:00,22,11,2021,Lunes,EL VIRREY,MASCULINO,1
-74.12361311799998,4.705062680845598,10,ENGATIVÁ,73,GARCES NAVAS,2018-07-30,00:00:00,30,7,2018,Lunes,VILLA AMALIA,MASCULINO,1
-74.04762403299998,4.763734778843679,11,SUBA,17,SAN JOSE DE BAVARIA,2019-03-07,00:00:00,7,3,2019,Jueves,MIRANDELA,MASCULINO,1
-74.13254299999994,4.5830249998495205,06,TUNJUELITO,42,VENECIA,2019-02-14,00:00:00,14,2,2019,Jueves,SAMORE,MASCULINO,1
-74.16009012199999,4.653051188847276,08,KENNEDY,78,TINTAL NORTE,2018-03-11,00:00:00,11,3,2018,Domingo,LA MAGDALENA I,MASCULINO,1
-74.07105864699997,4.6509324508473595,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2018-06-12,00:00:00,12,6,2018,Martes,MUEQUETA,MASCULINO,1
-74.16909374499994,4.607423728848764,08,KENNEDY,48,TIMIZA,2021-03-11,00:00:00,11,3,2021,Jueves,CATALINA II,MASCULINO,1
-74.11656393299995,4.731083224844698,10,ENGATIVÁ,72,BOLIVIA,2018-09-30,00:00:00,30,9,2018,Domingo,EL CORTIJO,FEMENINO,1
-74.13619999999997,4.58083999984959,06,TUNJUELITO,42,VENECIA,2023-07-23,00:00:00,23,7,2023,Domingo,EL CARMEN,MASCULINO,1
-74.11219999999997,4.629189999848044,16,PUENTE ARANDA,111,PUENTE ARANDA,2022-12-10,00:00:00,10,12,2022,Sábado,SALAZAR GOMEZ,MASCULINO,1
-74.10892311999999,4.582918816849567,18,RAFAEL URIBE URIBE,39,QUIROGA,2018-07-22,00:00:00,22,7,2018,Domingo,OLAYA,MASCULINO,1
-74.10889986799998,4.696941752845822,10,ENGATIVÁ,30,BOYACA REAL,2021-07-29,00:00:00,29,7,2021,Jueves,LOS ALAMOS,MASCULINO,1
-74.12961563699997,4.7037975258456415,10,ENGATIVÁ,74,ENGATIVA,2021-01-31,00:00:00,31,1,2021,Domingo,SAN ANTONIO URBANO,MASCULINO,1
-74.20799999999997,4.6087299998487,07,BOSA,85,BOSA CENTRAL,2023-09-21,00:00:00,21,9,2023,Jueves,SAN DIEGO-BOSA,MASCULINO,1
-74.12577106599997,4.577096163849754,18,RAFAEL URIBE URIBE,996,SIN UPZ RAFAEL URIBE URIBE,2018-10-12,00:00:00,12,10,2018,Viernes,SANTA LUCIA,MASCULINO,1
-74.13867437199997,4.57808376484969,06,TUNJUELITO,42,VENECIA,2018-08-23,00:00:00,23,8,2018,Jueves,SAN VICENTE FERRER,MASCULINO,1
-74.17165658099998,4.61955350084835,08,KENNEDY,81,GRAN BRITALIA,2020-05-15,00:00:00,15,5,2020,Viernes,CASA BLANCA SUR,MASCULINO,1
-74.03480197799996,4.765264396843636,01,USAQUÉN,9,VERBENAL,2020-11-06,00:00:00,6,11,2020,Viernes,VERBENAL SAN ANTONIO,MASCULINO,1
-74.11559999999997,4.6371899998477675,16,PUENTE ARANDA,111,PUENTE ARANDA,2022-07-10,00:00:00,10,7,2022,Domingo,CENTRO INDUSTRIAL,MASCULINO,1
-74.10069592299999,4.670755931846666,10,ENGATIVÁ,26,LAS FERIAS,2018-12-22,00:00:00,22,12,2018,Sábado,BOSQUE POPULAR,MASCULINO,1
-74.13523826299996,4.630876675848014,08,KENNEDY,113,BAVARIA,2021-04-21,00:00:00,21,4,2021,Miércoles,MARSELLA,MASCULINO,1
-74.14670791099996,4.5704820478499295,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2018-04-03,00:00:00,3,4,2018,Martes,EL CHIRCAL SUR,MASCULINO,1
-74.12243066899998,4.476818823852978,05,USME,61,CIUDAD USME,2021-11-19,00:00:00,19,11,2021,Viernes,CENTRO USME URBANO,FEMENINO,1
-74.14701757999995,4.599304957849031,08,KENNEDY,45,CARVAJAL,2019-12-14,00:00:00,14,12,2019,Sábado,LAS DELICIAS,MASCULINO,1
-74.13471392299994,4.595548718849112,16,PUENTE ARANDA,41,MUZU,2019-04-24,00:00:00,24,4,2019,Miércoles,ALQUERIA,FEMENINO,1
-74.10280803099994,4.584478050849529,15,ANTONIO NARIÑO,38,RESTREPO,2019-02-10,00:00:00,10,2,2019,Domingo,RESTREPO,MASCULINO,1
-74.12058651299998,4.616526745848441,16,PUENTE ARANDA,43,SAN RAFAEL,2019-04-20,00:00:00,20,4,2019,Sábado,GALAN,FEMENINO,1
-74.10820674799999,4.614414677848539,16,PUENTE ARANDA,40,CIUDAD MONTES,2021-09-08,00:00:00,8,9,2021,Miércoles,PRIMAVERA OCCIDENTAL,MASCULINO,1
-74.11601557699998,4.726449077844863,10,ENGATIVÁ,72,BOLIVIA,2019-12-30,00:00:00,30,12,2019,Lunes,EL CORTIJO,MASCULINO,1
-74.08956140299995,4.588701877849367,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2020-02-22,00:00:00,22,2,2020,Sábado,POLICARPA,MASCULINO,1
-74.11673145799995,4.744787651844304,11,SUBA,71,TIBABUYES,2020-06-02,00:00:00,2,6,2020,Martes,LISBOA,MASCULINO,1
-74.14751267699995,4.635338622847846,08,KENNEDY,46,CASTILLA,2020-09-03,00:00:00,3,9,2020,Jueves,PIO XII,FEMENINO,1
-74.14108475799998,4.6283264018480486,08,KENNEDY,44,AMERICAS,2019-02-03,00:00:00,3,2,2019,Domingo,MANDALAY,MASCULINO,1
-74.05656854199998,4.698462770845778,11,SUBA,20,LA ALHAMBRA,2020-08-23,00:00:00,23,8,2020,Domingo,MONACO,MASCULINO,1
-74.04610438899994,4.7261820958449,01,USAQUÉN,13,LOS CEDROS,2020-07-24,00:00:00,24,7,2020,Viernes,LOS CEDROS,MASCULINO,1
-74.10328042699996,4.756788896843879,11,SUBA,27,SUBA,2021-08-30,00:00:00,30,8,2021,Lunes,RINCON DE SANTA INES,MASCULINO,1
-74.13664571299995,4.638023694847782,08,KENNEDY,46,CASTILLA,2021-09-02,00:00:00,2,9,2021,Jueves,BAVARIA,MASCULINO,1
-74.14889858999999,4.560239560850305,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2020-02-06,00:00:00,6,2,2020,Jueves,SAN FRANCISCO,MASCULINO,1
-74.17409946099997,4.622148561848285,08,KENNEDY,81,GRAN BRITALIA,2019-07-06,00:00:00,6,7,2019,Sábado,GRAN BRITALIA,FEMENINO,1
-74.06446049999994,4.6975686208458445,11,SUBA,20,LA ALHAMBRA,2019-06-12,00:00:00,12,6,2019,Miércoles,PUENTE LARGO,MASCULINO,1
-74.11613223099994,4.559119784850332,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-12-29,00:00:00,29,12,2020,Martes,MOLINOS DEL SUR,MASCULINO,1
-74.10949594999994,4.686633448846186,10,ENGATIVÁ,31,SANTA CECILIA,2018-11-25,00:00:00,25,11,2018,Domingo,VILLA LUZ,FEMENINO,1
-74.11070528999994,4.621895058848281,16,PUENTE ARANDA,43,SAN RAFAEL,2018-05-10,00:00:00,10,5,2018,Jueves,SAN FRANCISCO,MASCULINO,1
-74.11135458899997,4.713985691845285,10,ENGATIVÁ,72,BOLIVIA,2018-04-08,00:00:00,8,4,2018,Domingo,BOLIVIA ORIENTAL,MASCULINO,1
-74.13042761899999,4.662350189846961,09,FONTIBÓN,112,GRANJAS DE TECHO,2018-10-08,00:00:00,8,10,2018,Lunes,CIUDAD HAYUELOS,MASCULINO,1
-74.13918635299996,4.630469197848027,08,KENNEDY,44,AMERICAS,2018-09-13,00:00:00,13,9,2018,Jueves,MANDALAY,MASCULINO,1
-74.16648008899995,4.681633635846357,09,FONTIBÓN,77,ZONA FRANCA,2018-01-03,00:00:00,3,1,2018,Miércoles,EL CHANCO I,MASCULINO,1
-74.11254069499995,4.6947245798459285,10,ENGATIVÁ,30,BOYACA REAL,2018-02-21,00:00:00,21,2,2018,Miércoles,FLORIDA BLANCA,MASCULINO,1
-74.12147983499995,4.584912002849492,18,RAFAEL URIBE URIBE,39,QUIROGA,2020-03-17,00:00:00,17,3,2020,Martes,BRAVO PAEZ,MASCULINO,1
-74.14585564699996,4.594925346849181,06,TUNJUELITO,42,VENECIA,2018-11-26,00:00:00,26,11,2018,Lunes,ISLA DEL SOL,MASCULINO,1
-74.17760295499994,4.627460818848075,07,BOSA,84,BOSA OCCIDENTAL,2021-03-21,00:00:00,21,3,2021,Domingo,BETANIA,FEMENINO,1
-74.10586449899995,4.583645045849548,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-09-26,00:00:00,26,9,2021,Domingo,OLAYA,MASCULINO,1
-74.13918198399995,4.591825389849266,06,TUNJUELITO,42,VENECIA,2021-10-30,00:00:00,30,10,2021,Sábado,VENECIA,MASCULINO,1
-74.10108179499997,4.587193932849401,15,ANTONIO NARIÑO,38,RESTREPO,2021-10-01,00:00:00,1,10,2021,Viernes,RESTREPO,MASCULINO,1
-74.12534098999998,4.634426733847869,08,KENNEDY,113,BAVARIA,2019-05-10,00:00:00,10,5,2019,Viernes,MARSELLA,FEMENINO,1
-74.15357984099995,4.625624659848142,08,KENNEDY,47,KENNEDY CENTRAL,2019-01-18,00:00:00,18,1,2019,Viernes,CIUDAD KENNEDY NORTE,MASCULINO,1
-74.11180030399998,4.695549820845881,10,ENGATIVÁ,30,BOYACA REAL,2021-10-19,00:00:00,19,10,2021,Martes,FLORIDA BLANCA,MASCULINO,1
-74.16193672899993,4.638222630847783,08,KENNEDY,82,PATIO BONITO,2019-03-12,00:00:00,12,3,2019,Martes,PATIO BONITO,MASCULINO,1
-74.15959999999995,4.587459999849376,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2022-09-21,00:00:00,21,9,2022,Miércoles,MADELENA,MASCULINO,1
-74.08589999999998,4.579359999849686,04,SAN CRISTÓBAL,33,SOSIEGO,2022-01-27,00:00:00,27,1,2022,Jueves,SANTA ANA SUR,MASCULINO,1
-74.08499999999998,4.598259999849041,14,LOS MÁRTIRES,102,LA SABANA,2022-05-16,00:00:00,16,5,2022,Lunes,LA ESTANZUELA,MASCULINO,1
-74.10279999999995,4.7096399998454155,10,ENGATIVÁ,29,MINUTO DE DIOS,2022-09-01,00:00:00,1,9,2022,Jueves,PRIMAVERA,MASCULINO,1
-74.12759999999997,4.564569999850163,06,TUNJUELITO,62,TUNJUELITO,2022-12-14,00:00:00,14,12,2022,Miércoles,TUNJUELITO,MASCULINO,1
-74.08499455899994,4.5980352388490795,14,LOS MÁRTIRES,102,LA SABANA,2021-01-15,00:00:00,15,1,2021,Viernes,LA ESTANZUELA,MASCULINO,1
-74.12779271199997,4.664795252846864,09,FONTIBÓN,114,MODELIA,2021-12-29,00:00:00,29,12,2021,Miércoles,MODELIA OCCIDENTAL,MASCULINO,1
-74.09859999999998,4.585119999849506,15,ANTONIO NARIÑO,38,RESTREPO,2022-06-29,00:00:00,29,6,2022,Miércoles,RESTREPO,FEMENINO,1
-74.09443066499995,4.575901785849761,04,SAN CRISTÓBAL,33,SOSIEGO,2019-11-20,00:00:00,20,11,2019,Miércoles,SOCIEGO,FEMENINO,1
-74.15735125599997,4.58964006084935,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2021-10-29,00:00:00,29,10,2021,Viernes,MADELENA,MASCULINO,1
-74.14574303599994,4.618134968848393,08,KENNEDY,45,CARVAJAL,2020-01-29,00:00:00,29,1,2020,Miércoles,TIMIZA,MASCULINO,1
-74.13639999999998,4.681379999846346,09,FONTIBÓN,75,FONTIBON,2022-06-08,00:00:00,8,6,2022,Miércoles,LA CABANA FONTIBON,MASCULINO,1
-74.15414288999995,4.666922265846798,09,FONTIBÓN,77,ZONA FRANCA,2019-08-10,00:00:00,10,8,2019,Sábado,SABANA GRANDE,MASCULINO,1
-74.15402725999996,4.6486399358474175,08,KENNEDY,79,CALANDAIMA,2021-10-31,00:00:00,31,10,2021,Domingo,TINTALA,FEMENINO,1
-74.14518284299999,4.591359188849287,06,TUNJUELITO,42,VENECIA,2021-07-03,00:00:00,3,7,2021,Sábado,VENECIA OCCIDENTAL,MASCULINO,1
-74.10509999999994,4.71782999984516,10,ENGATIVÁ,29,MINUTO DE DIOS,2022-04-11,00:00:00,11,4,2022,Lunes,CIUDAD BACHUE I ETAPA,MASCULINO,1
-74.07272715299996,4.622809957848272,13,TEUSAQUILLO,101,TEUSAQUILLO,2021-09-03,00:00:00,3,9,2021,Viernes,TEUSAQUILLO,-,1
-74.10959001399993,4.555161985850436,18,RAFAEL URIBE URIBE,54,MARRUECOS,2021-10-21,00:00:00,21,10,2021,Jueves,LOS MOLINOS,FEMENINO,1
-74.06425398299996,4.651687189847345,02,CHAPINERO,99,CHAPINERO,2021-12-19,00:00:00,19,12,2021,Domingo,LA ESPERANZA,FEMENINO,1
-74.12259999999998,4.57748999984975,18,RAFAEL URIBE URIBE,39,QUIROGA,2022-12-23,00:00:00,23,12,2022,Viernes,QUIROGA SUR,FEMENINO,1
-74.10539999999997,4.5945599998491815,15,ANTONIO NARIÑO,38,RESTREPO,2022-04-06,00:00:00,6,4,2022,Miércoles,LA FRAGUA,MASCULINO,1
-74.10663316599994,4.704408954845624,10,ENGATIVÁ,30,BOYACA REAL,2021-11-15,00:00:00,15,11,2021,Lunes,PARIS,MASCULINO,1
-74.12948047799995,4.607908661848751,16,PUENTE ARANDA,41,MUZU,2021-11-22,00:00:00,22,11,2021,Lunes,TEJAR,MASCULINO,1
-74.08729999999997,4.617069999848456,14,LOS MÁRTIRES,102,LA SABANA,2022-01-15,00:00:00,15,1,2022,Sábado,PALOQUEMAO,FEMENINO,1
-74.08829999999995,4.705859999845533,10,ENGATIVÁ,29,MINUTO DE DIOS,2022-12-03,00:00:00,3,12,2022,Sábado,LA SERENA,MASCULINO,1
-74.07968564599997,4.6807893848463396,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,2021-10-10,00:00:00,10,10,2021,Domingo,METROPOLIS,MASCULINO,1
-74.10969999999998,4.577749999849707,18,RAFAEL URIBE URIBE,36,SAN JOSE,2022-10-30,00:00:00,30,10,2022,Domingo,GUSTAVO RESTREPO,MASCULINO,1
-74.10496408299997,4.569375334850021,18,RAFAEL URIBE URIBE,36,SAN JOSE,2021-03-03,00:00:00,3,3,2021,Miércoles,SAN LUIS,FEMENINO,1
-74.15367145799996,4.619570250848333,08,KENNEDY,47,KENNEDY CENTRAL,2021-12-25,00:00:00,25,12,2021,Sábado,CIUDAD KENNEDY CENTRAL,MASCULINO,1
-74.11918209299995,4.73382026584466,10,ENGATIVÁ,72,BOLIVIA,2018-01-24,00:00:00,24,1,2018,Miércoles,EL DORADO,MASCULINO,1
-74.07177132499999,4.705307462845573,11,SUBA,24,NIZA,2019-05-19,00:00:00,19,5,2019,Domingo,MONACO,MASCULINO,1
-74.07405416899996,4.599093874849026,17,CANDELARIA,94,LA CANDELARIA,2021-08-15,00:00:00,15,8,2021,Domingo,LA CATEDRAL,MASCULINO,1
-74.10766575999997,4.587237145849424,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-12-11,00:00:00,11,12,2021,Sábado,CENTENARIO,MASCULINO,1
-74.18889999999993,4.6267899998481035,07,BOSA,84,BOSA OCCIDENTAL,2022-06-14,00:00:00,14,6,2022,Martes,ESCOCIA,MASCULINO,1
-74.11129999999997,4.602199999848916,16,PUENTE ARANDA,40,CIUDAD MONTES,2022-12-02,00:00:00,2,12,2022,Viernes,REMANSO,MASCULINO,1
-74.10889999999995,4.581539999849625,18,RAFAEL URIBE URIBE,39,QUIROGA,2022-10-25,00:00:00,25,10,2022,Martes,OLAYA,MASCULINO,1
-74.16698953799994,4.614962282848529,08,KENNEDY,47,KENNEDY CENTRAL,2020-12-02,00:00:00,2,12,2020,Miércoles,PASTRANA,MASCULINO,1
-74.10356853799993,4.691487106846029,10,ENGATIVÁ,30,BOYACA REAL,2021-11-06,00:00:00,6,11,2021,Sábado,SANTA HELENITA,MASCULINO,1
-74.03689999999995,4.72416999984498,01,USAQUÉN,13,LOS CEDROS,2022-05-18,00:00:00,18,5,2022,Miércoles,ACACIAS USAQUEN,MASCULINO,1
-74.06799999999998,4.722949999844969,11,SUBA,24,NIZA,2022-08-13,00:00:00,13,8,2022,Sábado,CIUDAD JARDIN NORTE,MASCULINO,1
-74.14119999999997,4.6384999998477126,08,KENNEDY,46,CASTILLA,2022-02-18,00:00:00,18,2,2022,Viernes,BAVARIA,MASCULINO,1
