"LONGITUD","LATITUD","codigo_localidad","nombre_localidad","codigo_upz","nombre_upz","FECHA_HECHO","HORA_HECHO","DIA","MES","AÑO","DIA_SEMANA","DIRECCION_HECHO","GENERO","sexual"
"-74.14971431799995","4.674117316846558","9","FONTIBÓN","75","FONTIBON","2019-06-12","00:00:00","12","6","2019","Miércoles","EL CARMEN FONTIBON","FEMENINO","1"
"-74.16982999999993","4.612179999848578","8","KENNEDY","48","TIMIZA","2021-04-13","00:00:00","13","4","2021","Martes","CATALINA","MASCULINO","1"
"-74.11338399999994","4.537377999851031","5","USME","56","DANUBIO","2019-11-25","00:00:00","25","11","2019","Lunes","LA FISCALA NORTE","FEMENINO","1"
"-74.12011899999999","4.753046999844004","11","SUBA","71","TIBABUYES","2019-11-11","00:00:00","11","11","2019","Lunes","","FEMENINO","1"
"-74.13566399999996","4.614519999848498","8","KENNEDY","44","AMERICAS","2019-10-19","00:00:00","19","10","2019","Sábado","PROVIVIENDA ORIENTAL","FEMENINO","1"
"-74.09102199999995","4.72385499984499","11","SUBA","28","EL RINCON","2021-06-25","00:00:00","25","6","2021","Viernes","EL RINCON","FEMENINO","1"
"-74.10344999999995","4.585819999849481","15","ANTONIO NARIÑO","38","RESTREPO","2018-05-22","00:00:00","22","5","2018","Martes","RESTREPO OCCIDENTAL","FEMENINO","1"
"-74.08659799999998","4.551849999850574","4","SAN CRISTÓBAL","32","SAN BLAS","2019-07-13","00:00:00","13","7","2019","Sábado","BELLAVISTA SUR","FEMENINO","1"
"-74.11595554199994","4.568129441850027","18","RAFAEL URIBE URIBE","53","MARCO FIDEL SUAREZ","2020-11-13","00:00:00","13","11","2020","Viernes","SAN JORGE SUR","FEMENINO","1"
"-74.10919799999994","4.63251199984797","16","PUENTE ARANDA","111","PUENTE ARANDA","2019-06-28","00:00:00","28","6","2019","Viernes","PUENTE ARANDA","MASCULINO","1"
"-74.13813472099997","4.638414456847759","8","KENNEDY","46","CASTILLA","2020-12-06","00:00:00","6","12","2020","Domingo","BAVARIA","MASCULINO","1"
"-74.10281499999996","4.715792999845252","10","ENGATIVÁ","29","MINUTO DE DIOS","2019-10-16","00:00:00","16","10","2019","Miércoles","CIUDAD BACHUE I ETAPA","FEMENINO","1"
"-74.05814891899996","4.66246697984695","2","CHAPINERO","97","CHICO LAGO","2018-05-24","00:00:00","24","5","2018","Jueves","ESPARTILLAL","FEMENINO","1"
"-74.19248711699998","4.5996816528490205","7","BOSA","85","BOSA CENTRAL","2019-04-04","00:00:00","4","4","2019","Jueves","NUEVA GRANADA BOSA","FEMENINO","1"
"-74.14860083099995","4.553501408850495","19","CIUDAD BOLÍVAR","67","LUCERO","2021-08-21","00:00:00","21","8","2021","Sábado","JUAN PABLO II","MASCULINO","1"
"-74.12167119299994","4.592386997849249","15","ANTONIO NARIÑO","38","RESTREPO","2018-05-22","00:00:00","22","5","2018","Martes","VILLA MAYOR ORIENTAL","FEMENINO","1"
"-74.11177699999996","4.491616999852547","5","USME","58","COMUNEROS","2021-05-09","00:00:00","9","5","2021","Domingo","LA ESPERANZA DE USME","FEMENINO","1"
"-74.15589399999999","4.646393999847474","8","KENNEDY","79","CALANDAIMA","2019-11-03","00:00:00","3","11","2019","Domingo","TINTALA","FEMENINO","1"
"-74.14928999999995","4.533101999851164","19","CIUDAD BOLÍVAR","UPR3","UPR RIO TUNJUELO","2019-10-03","00:00:00","3","10","2019","Jueves","ARABIA","FEMENINO","1"
"-74.11853754199996","4.696049456845894","10","ENGATIVÁ","73","GARCES NAVAS","2020-09-16","00:00:00","16","9","2020","Miércoles","LOS ANGELES","FEMENINO","1"
"-74.13127654199997","4.699900457845751","9","FONTIBÓN","117","AEROPUERTO EL DORADO","2020-04-01","00:00:00","1","4","2020","Miércoles","AEROPUERTO EL DORADO","MASCULINO","1"
"-74.08987152999998","4.730568977844757","11","SUBA","28","EL RINCON","2018-02-12","00:00:00","12","2","2018","Lunes","EL RINCON NORTE","FEMENINO","1"
"-74.19257665899994","4.611062346848615","7","BOSA","85","BOSA CENTRAL","2019-03-02","00:00:00","2","3","2019","Sábado","PASO ANCHO","FEMENINO","1"
"-74.17608199999995","4.6346429998478635","8","KENNEDY","83","LAS MARGARITAS","2018-11-04","00:00:00","4","11","2018","Domingo","LAS MARGARITAS","FEMENINO","1"
"-74.02591299999995","4.767974999843515","1","USAQUÉN","9","VERBENAL","2018-10-11","00:00:00","11","10","2018","Jueves","BUENAVISTA","FEMENINO","1"
"-74.06363383099995","4.645232453847517","2","CHAPINERO","99","CHAPINERO","2021-08-28","00:00:00","28","8","2021","Sábado","CHAPINERO CENTRAL","FEMENINO","1"
"-74.09626948799996","4.572009232849932","4","SAN CRISTÓBAL","34","20 DE JULIO","2019-01-08","00:00:00","8","1","2019","Martes","VEINTE DE JULIO","FEMENINO","1"
"-74.12982831799997","4.5988683158490336","16","PUENTE ARANDA","41","MUZU","2019-06-12","00:00:00","12","6","2019","Miércoles","OSPINA PEREZ","FEMENINO","1"
"-74.09109999999998","4.560087999850313","4","SAN CRISTÓBAL","34","20 DE JULIO","2020-05-06","00:00:00","6","5","2020","Miércoles","BELLO HORIZONTE","FEMENINO","1"
"-74.12009199999994","4.6169469998484365","16","PUENTE ARANDA","43","SAN RAFAEL","2018-02-06","00:00:00","6","2","2018","Martes","GALAN","FEMENINO","1"
"-74.18820480599999","4.619064008848382","7","BOSA","84","BOSA OCCIDENTAL","2018-06-20","00:00:00","20","6","2018","Miércoles","BOSA NOVA","MASCULINO","1"
"-74.07545099999999","4.641984999847614","13","TEUSAQUILLO","100","GALERIAS","2019-12-15","00:00:00","15","12","2019","Domingo","GALERIAS","FEMENINO","1"
"-74.15568749699997","4.5354286008510805","19","CIUDAD BOLÍVAR","UPR3","UPR RIO TUNJUELO","2021-10-12","00:00:00","12","10","2021","Martes","QUIBA BAJO","FEMENINO","1"
"-74.15664583099993","4.6894730708460965","9","FONTIBÓN","76","FONTIBON SAN PABLO","2020-12-25","00:00:00","25","12","2020","Viernes","SAN PABLO JERICO","FEMENINO","1"
"-74.06968865899995","4.718415345845117","11","SUBA","24","NIZA","2019-02-28","00:00:00","28","2","2019","Jueves","LAS VILLAS","FEMENINO","1"
"-74.16387799999995","4.575822999849805","19","CIUDAD BOLÍVAR","69","ISMAEL PERDOMO","2018-09-19","00:00:00","19","9","2018","Miércoles","SIERRA MORENA","FEMENINO","1"
"-74.19520654199994","4.60645744684876","7","BOSA","85","BOSA CENTRAL","2020-09-29","00:00:00","29","9","2020","Martes","EL RETAZO","MASCULINO","1"
"-74.15042299999999","4.693725999845925","9","FONTIBÓN","76","FONTIBON SAN PABLO","2020-03-02","00:00:00","2","3","2020","Lunes","EL REFUGIO","FEMENINO","1"
"-74.17104976499996","4.615047506848497","8","KENNEDY","47","KENNEDY CENTRAL","2021-10-07","00:00:00","7","10","2021","Jueves","CASABLANCA","FEMENINO","1"
"-74.11735999999996","4.706481999845529","10","ENGATIVÁ","73","GARCES NAVAS","2019-11-12","00:00:00","12","11","2019","Martes","GARCES NAVAS ORIENTAL","FEMENINO","1"
"-74.09939599999996","4.686284999846196","10","ENGATIVÁ","30","BOYACA REAL","2020-04-12","00:00:00","12","4","2020","Domingo","BOYACA","MASCULINO","1"
"-74.09095399999995","4.6203809998483525","16","PUENTE ARANDA","108","ZONA INDUSTRIAL","2018-08-28","00:00:00","28","8","2018","Martes","ESTACION CENTRAL","FEMENINO","1"
"-74.12814599999996","4.5671836838500575","6","TUNJUELITO","62","TUNJUELITO","2019-05-23","00:00:00","23","5","2019","Jueves","SAN CARLOS","FEMENINO","1"
"-74.09264463599999","4.740973316844414","11","SUBA","28","EL RINCON","2019-05-02","00:00:00","2","5","2019","Jueves","LAS FLORES","FEMENINO","1"
"-74.02232299999997","4.669711999846739","2","CHAPINERO","89","SAN ISIDRO - PATIOS","2019-07-18","00:00:00","18","7","2019","Jueves","SAN LUIS ALTOS DEL CABO RURAL II","FEMENINO","1"
"-74.08687154199998","4.615035447848532","14","LOS MÁRTIRES","102","LA SABANA","2020-12-10","00:00:00","10","12","2020","Jueves","PALOQUEMAO","MASCULINO","1"
"-74.15864799999997","4.598440999849038","7","BOSA","49","APOGEO","2019-12-06","00:00:00","6","12","2019","Viernes","VILLA DEL RIO","FEMENINO","1"
"-74.12500799199995","4.609508355848687","16","PUENTE ARANDA","40","CIUDAD MONTES","2018-09-15","00:00:00","15","9","2018","Sábado","SAN EUSEBIO","MASCULINO","1"
"-74.10916711599998","4.59248972084924","15","ANTONIO NARIÑO","38","RESTREPO","2021-09-07","00:00:00","7","9","2021","Martes","SANTANDER","FEMENINO","1"
"-74.10994999999997","4.54318999985083","18","RAFAEL URIBE URIBE","55","DIANA TURBAY","2020-12-21","00:00:00","21","12","2020","Lunes","PALERMO SUR","FEMENINO","1"
"-74.09547231799996","4.731038643844705","11","SUBA","28","EL RINCON","2019-01-31","00:00:00","31","1","2019","Jueves","LAGO DE SUBA","FEMENINO","1"
"-74.09683999999999","4.742789999844372","11","SUBA","28","EL RINCON","2018-11-24","00:00:00","24","11","2018","Sábado","EL POA","MASCULINO","1"
"-74.12611713499996","4.6140347728485605","16","PUENTE ARANDA","43","SAN RAFAEL","2019-01-08","00:00:00","8","1","2019","Martes","PROVIVIENDA NORTE","MASCULINO","1"
"-74.13840399999998","4.675845999846515","9","FONTIBÓN","75","FONTIBON","2020-05-15","00:00:00","15","5","2020","Viernes","LA GIRALDA","FEMENINO","1"
"-74.09308699999997","4.510138999851905","5","USME","52","LA FLORA","2021-07-21","00:00:00","21","7","2021","Miércoles","DONA LILIANA","FEMENINO","1"
"-74.11021408499994","4.57765712584975","18","RAFAEL URIBE URIBE","36","SAN JOSE","2018-01-15","00:00:00","15","1","2018","Lunes","GUSTAVO RESTREPO","FEMENINO","1"
"-74.12162799999999","4.585179999849467","18","RAFAEL URIBE URIBE","39","QUIROGA","2021-01-02","00:00:00","2","1","2021","Sábado","INGLES","FEMENINO","1"
"-74.10993099999996","4.6577819998471215","9","FONTIBÓN","110","CIUDAD SALITRE OCCIDENTAL","2018-07-18","00:00:00","18","7","2018","Miércoles","LA ESPERANZA NORTE","FEMENINO","1"
"-74.14126599999997","4.548607999850677","19","CIUDAD BOLÍVAR","67","LUCERO","2020-01-24","00:00:00","24","1","2020","Viernes","LUCERO DEL SUR","FEMENINO","1"
"-74.19662199999993","4.619816999848365","7","BOSA","84","BOSA OCCIDENTAL","2018-09-04","00:00:00","4","9","2018","Martes","LA INDEPENDENCIA","MASCULINO","1"
"-74.14422399999995","4.7107659998453775","10","ENGATIVÁ","74","ENGATIVA","2020-03-02","00:00:00","2","3","2020","Lunes","SABANA DEL DORADO","FEMENINO","1"
"-74.03446699999995","4.649734999847344","2","CHAPINERO","991","SIN UPZ CHAPINERO","2020-08-18","00:00:00","18","8","2020","Martes","EL BAGAZAL","MASCULINO","1"
"-74.11739999999998","4.706509999845519","10","ENGATIVÁ","73","GARCES NAVAS","2021-02-18","00:00:00","18","2","2021","Jueves","GARCES NAVAS ORIENTAL","FEMENINO","1"
"-74.19224499999996","4.618794999848373","7","BOSA","84","BOSA OCCIDENTAL","2020-01-12","00:00:00","12","1","2020","Domingo","SAN PEDRO","FEMENINO","1"
"-74.06375667699996","4.649038059847418","2","CHAPINERO","99","CHAPINERO","2020-11-27","00:00:00","27","11","2020","Viernes","CHAPINERO CENTRAL","FEMENINO","1"
"-74.18586099999999","4.6317469998479845","7","BOSA","84","BOSA OCCIDENTAL","2019-10-03","00:00:00","3","10","2019","Jueves","EL PORTAL DEL BRASIL","MASCULINO","1"
"-74.07589099999996","4.711344999845374","11","SUBA","24","NIZA","2020-04-14","00:00:00","14","4","2020","Martes","NIZA NORTE","FEMENINO","1"
"-74.16340954199995","4.652384451847272","8","KENNEDY","78","TINTAL NORTE","2020-10-10","00:00:00","10","10","2020","Sábado","LA MAGDALENA I","FEMENINO","1"
"-74.14768599999996","4.667584999846777","9","FONTIBÓN","75","FONTIBON","2020-01-01","00:00:00","1","1","2020","Miércoles","SAN PEDRO DE LOS ROBLES","FEMENINO","1"
"-74.15249654199994","4.571941441849882","19","CIUDAD BOLÍVAR","66","SAN FRANCISCO","2020-12-28","00:00:00","28","12","2020","Lunes","LOS LAURELES II","FEMENINO","1"
"-74.16666299999997","4.5643349998501375","19","CIUDAD BOLÍVAR","70","JERUSALEM","2019-12-23","00:00:00","23","12","2019","Lunes","ARBORIZADORA ALTA","FEMENINO","1"
"-74.04804655999999","4.734011880844652","1","USAQUÉN","13","LOS CEDROS","2021-09-09","00:00:00","9","9","2021","Jueves","LAS MARGARITAS","FEMENINO","1"
"-74.05239197699996","4.680093018846363","2","CHAPINERO","97","CHICO LAGO","2018-03-15","00:00:00","15","3","2018","Jueves","CHICO NORTE","FEMENINO","1"
"-74.06938854199996","4.615344985848475","3","SANTA FE","91","SAGRADO CORAZON","2021-02-01","00:00:00","1","2","2021","Lunes","SAN DIEGO","FEMENINO","1"
"-74.06968999999998","4.718409999845151","11","SUBA","24","NIZA","2020-07-12","00:00:00","12","7","2020","Domingo","LAS VILLAS","FEMENINO","1"
"-74.15667854199995","4.571414441849923","19","CIUDAD BOLÍVAR","70","JERUSALEM","2020-07-01","00:00:00","1","7","2020","Miércoles","ARBORIZADORA ALTA II","FEMENINO","1"
"-74.15397799999994","4.549616999850655","19","CIUDAD BOLÍVAR","67","LUCERO","2019-10-04","00:00:00","4","10","2019","Viernes","VILLAS EL DIAMANTE","FEMENINO","1"
"-74.11075999999997","4.55867199985035","18","RAFAEL URIBE URIBE","54","MARRUECOS","2018-10-05","00:00:00","5","10","2018","Viernes","PUERTO RICO","FEMENINO","1"
"-74.11737999999997","4.532009999851223","5","USME","56","DANUBIO","2018-12-20","00:00:00","20","12","2018","Jueves","PORVENIR","FEMENINO","1"
"-74.03035199999994","4.714057682845258","1","USAQUÉN","13","LOS CEDROS","2019-01-25","00:00:00","25","1","2019","Viernes","LISBOA","MASCULINO","1"
"-74.06205525399997","4.659553272847036","12","BARRIOS UNIDOS","98","LOS ALCAZARES","2021-11-22","00:00:00","22","11","2021","Lunes","SAN FELIPE","FEMENINO","1"
"-74.11372999999998","4.600159999849016","16","PUENTE ARANDA","40","CIUDAD MONTES","2021-08-13","00:00:00","13","8","2021","Viernes","REMANSO","FEMENINO","1"
"-74.06660999999997","4.650788999847323","12","BARRIOS UNIDOS","98","LOS ALCAZARES","2018-11-18","00:00:00","18","11","2018","Domingo","LA ESPERANZA","MASCULINO","1"
"-74.10076311499995","4.56349797185019","4","SAN CRISTÓBAL","34","20 DE JULIO","2020-02-18","00:00:00","18","2","2020","Martes","LAS LOMAS","FEMENINO","1"
"-74.09095399999995","4.6203809998483525","16","PUENTE ARANDA","108","ZONA INDUSTRIAL","2018-09-25","00:00:00","25","9","2018","Martes","ESTACION CENTRAL","MASCULINO","1"
"-74.11716099999995","4.62477899984819","16","PUENTE ARANDA","43","SAN RAFAEL","2018-11-01","00:00:00","1","11","2018","Jueves","SAN GABRIEL","FEMENINO","1"
"-74.09227699999997","4.718100999845152","11","SUBA","28","EL RINCON","2019-11-29","00:00:00","29","11","2019","Viernes","RINCON ALTAMAR","FEMENINO","1"
"-74.09907586899999","4.654970061847235","13","TEUSAQUILLO","104","PARQUE SIMON BOLIVAR - CAN","2018-08-13","00:00:00","13","8","2018","Lunes","EL SALITRE","FEMENINO","1"
"-74.09832463599997","4.707660336845491","10","ENGATIVÁ","29","MINUTO DE DIOS","2019-02-06","00:00:00","6","2","2019","Miércoles","LOS CEREZOS","MASCULINO","1"
"-74.11736499999995","4.524591999851442","5","USME","57","GRAN YOMASA","2021-02-26","00:00:00","26","2","2021","Viernes","BARRANQUILLITA","MASCULINO","1"
"-74.11777354199995","4.51827681985164","5","USME","57","GRAN YOMASA","2021-09-10","00:00:00","10","9","2021","Viernes","SANTA LIBRADA","FEMENINO","1"
"-74.02726099999995","4.738825999844497","1","USAQUÉN","11","SAN CRISTOBAL NORTE","2019-10-11","00:00:00","11","10","2019","Viernes","SAN CRISTOBAL NORTE","FEMENINO","1"
"-74.13138899999996","4.547176999850697","19","CIUDAD BOLÍVAR","63","EL MOCHUELO","2018-03-05","00:00:00","5","3","2018","Lunes","CENTRAL DE MEZCLAS","FEMENINO","1"
"-74.09092299999998","4.583196999849532","15","ANTONIO NARIÑO","35","CIUDAD JARDIN","2021-05-26","00:00:00","26","5","2021","Miércoles","CIUDAD BERNA","FEMENINO","1"
"-74.13255231799997","4.560158315850309","6","TUNJUELITO","62","TUNJUELITO","2019-06-14","00:00:00","14","6","2019","Viernes","TUNJUELITO","FEMENINO","1"
"-74.20120379599996","4.613523800848552","7","BOSA","85","BOSA CENTRAL","2018-08-09","00:00:00","9","8","2018","Jueves","LOS LAURELES","FEMENINO","1"
"-74.16724999999997","4.605139999848848","8","KENNEDY","48","TIMIZA","2021-05-02","00:00:00","2","5","2021","Domingo","CATALINA","FEMENINO","1"
"-74.09737016899999","4.5573408648504055","4","SAN CRISTÓBAL","50","LA GLORIA","2021-11-29","00:00:00","29","11","2021","Lunes","LAS GUACAMAYAS I","MASCULINO","1"
"-74.07099499999998","4.59253699984924","17","CANDELARIA","94","LA CANDELARIA","2018-01-10","00:00:00","10","1","2018","Miércoles","EGIPTO","FEMENINO","1"
"-74.17623599999996","4.618790999848376","8","KENNEDY","81","GRAN BRITALIA","2018-05-30","00:00:00","30","5","2018","Miércoles","EL CARMELO","FEMENINO","1"
"-74.07202999999998","4.5973899998491135","17","CANDELARIA","94","LA CANDELARIA","2020-12-10","00:00:00","10","12","2020","Jueves","LA CATEDRAL","FEMENINO","1"
"-74.12792687899997","4.702114038845662","10","ENGATIVÁ","74","ENGATIVA","2021-11-19","00:00:00","19","11","2021","Viernes","EL MUELLE","MASCULINO","1"
"-74.10455199999996","4.749142999844152","11","SUBA","28","EL RINCON","2019-11-18","00:00:00","18","11","2019","Lunes","LOMBARDIA","FEMENINO","1"
"-74.09946699999995","4.564355999850133","4","SAN CRISTÓBAL","34","20 DE JULIO","2019-07-14","00:00:00","14","7","2019","Domingo","SAN ISIDRO","FEMENINO","1"
"-74.14822999999996","4.68703999984614","9","FONTIBÓN","75","FONTIBON","2020-05-07","00:00:00","7","5","2020","Jueves","VERSALLES FONTIBON","FEMENINO","1"
"-74.08759799999996","4.4978399998523235","5","USME","52","LA FLORA","2020-08-19","00:00:00","19","8","2020","Miércoles","JUAN JOSE RONDON I","FEMENINO","1"
"-74.15151736399997","4.57824866284972","19","CIUDAD BOLÍVAR","65","ARBORIZADORA","2019-01-28","00:00:00","28","1","2019","Lunes","ARBORIZADORA BAJA","FEMENINO","1"
"-74.12497145799995","4.74577398084427","11","SUBA","71","TIBABUYES","2021-10-13","00:00:00","13","10","2021","Miércoles","SANTA RITA DE SUBA","FEMENINO","1"
"-74.10536899999994","4.728903336844831","11","SUBA","71","TIBABUYES","2019-02-16","00:00:00","16","2","2019","Sábado","LA CAROLINA DE SUBA","FEMENINO","1"
"-74.09268799999995","4.689089999846073","10","ENGATIVÁ","26","LAS FERIAS","2019-10-21","00:00:00","21","10","2019","Lunes","BONANZA","MASCULINO","1"
"-74.04598854199998","4.74276446284437","1","USAQUÉN","12","TOBERIN","2020-06-06","00:00:00","6","6","2020","Sábado","LAS ORQUIDEAS","FEMENINO","1"
"-74.17280599999998","4.650289682847353","8","KENNEDY","79","CALANDAIMA","2019-01-13","00:00:00","13","1","2019","Domingo","GALAN","FEMENINO","1"
"-74.12299583099997","4.569841409849967","18","RAFAEL URIBE URIBE","53","MARCO FIDEL SUAREZ","2021-10-17","00:00:00","17","10","2021","Domingo","MARCO FIDEL SUAREZ","FEMENINO","1"
"-74.13864554199995","4.592103444849221","6","TUNJUELITO","42","VENECIA","2020-09-13","00:00:00","13","9","2020","Domingo","VENECIA","FEMENINO","1"
"-74.15192854199995","4.621444447848279","8","KENNEDY","47","KENNEDY CENTRAL","2020-11-07","00:00:00","7","11","2020","Sábado","CIUDAD KENNEDY CENTRAL","FEMENINO","1"
"-74.06570999999997","4.642836682847595","2","CHAPINERO","99","CHAPINERO","2019-05-25","00:00:00","25","5","2019","Sábado","CHAPINERO CENTRAL","FEMENINO","1"
"-74.02897399999995","4.642236999847592","2","CHAPINERO","991","SIN UPZ CHAPINERO","2019-05-15","00:00:00","15","5","2019","Miércoles","SAN LUIS ALTOS DEL CABO RURAL II","MASCULINO","1"
"-74.10607399999998","4.758902999843806","11","SUBA","71","TIBABUYES","2020-05-03","00:00:00","3","5","2020","Domingo","SABANA DE TIBABUYES NORTE","FEMENINO","1"
"-74.15462399999996","4.5416529998509","19","CIUDAD BOLÍVAR","67","LUCERO","2021-12-01","00:00:00","1","12","2021","Miércoles","LOS ALPES SUR","MASCULINO","1"
"-74.07919854199997","4.589174443849332","3","SANTA FE","95","LAS CRUCES","2020-11-23","00:00:00","23","11","2020","Lunes","LAS CRUCES","FEMENINO","1"
"-74.05183199999993","4.681080999846367","2","CHAPINERO","97","CHICO LAGO","2019-06-28","00:00:00","28","6","2019","Viernes","CHICO NORTE III SECTOR","MASCULINO","1"
"-74.20264338799996","4.62313731084824","7","BOSA","84","BOSA OCCIDENTAL","2021-01-14","00:00:00","14","1","2021","Jueves","VILLAS DEL PROGRESO","FEMENINO","1"
"-74.19497099999995","4.636357999847792","7","BOSA","86","EL PORVENIR","2019-08-09","00:00:00","9","8","2019","Viernes","SANTA FE BOSA","FEMENINO","1"
"-74.20246965899997","4.619418346848337","7","BOSA","84","BOSA OCCIDENTAL","2019-03-03","00:00:00","3","3","2019","Domingo","EL REMANSO I","FEMENINO","1"
"-74.09042125399998","4.724012927844948","11","SUBA","28","EL RINCON","2021-11-14","00:00:00","14","11","2021","Domingo","EL RINCON","-","1"
"-74.06375667699996","4.649038059847418","2","CHAPINERO","99","CHAPINERO","2020-11-12","00:00:00","12","11","2020","Jueves","CHAPINERO CENTRAL","FEMENINO","1"
