LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,GENERO,AÑO,sexual_crimes
-74.11174499999998,4.688488999846131,10,ENGATIVÁ,116,ALAMOS,2019-01-01,00:00:00,FEMENINO,2019,1
-74.13922202299995,4.546734673850728,19,CIUDAD BOLÍVAR,67,LUCERO,2019-04-23,00:00:00,FEMENINO,2019,1
-74.14481499999994,4.545759999850748,19,CIUDAD BOLÍVAR,67,LUCERO,2019-06-05,00:00:00,FEMENINO,2019,1
-74.09399563599999,4.6127323158485956,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2019-05-08,00:00:00,FEMENINO,2019,1
-74.12833276799995,4.604223089848868,16,PUENTE ARANDA,41,MUZU,2018-05-11,00:00:00,MASCULINO,2018,1
-74.17011597899995,4.652623482847301,08,KENNEDY,79,CALANDAIMA,2021-09-17,00:00:00,FEMENINO,2021,1
-74.02310368199994,4.67418398984661,02,CHAPINERO,991,SIN UPZ CHAPINERO,2019-06-18,00:00:00,FEMENINO,2019,1
-74.06667999999996,4.637169999847763,02,CHAPINERO,99,CHAPINERO,2019-02-05,00:00:00,FEMENINO,2019,1
-74.10671999999994,4.634549999847866,16,PUENTE ARANDA,111,PUENTE ARANDA,2021-08-20,00:00:00,MASCULINO,2021,1
-74.09198199999997,4.541819999850874,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2019-05-08,00:00:00,FEMENINO,2019,1
-74.11284199999994,4.560141999850281,18,RAFAEL URIBE URIBE,54,MARRUECOS,2019-09-08,00:00:00,FEMENINO,2019,1
-74.10284868599996,4.711303495845351,10,ENGATIVÁ,29,MINUTO DE DIOS,2019-03-15,00:00:00,FEMENINO,2019,1
-74.14225663599996,4.680170316846374,09,FONTIBÓN,75,FONTIBON,2019-05-01,00:00:00,FEMENINO,2019,1
-74.18026854199996,4.605414445848822,07,BOSA,85,BOSA CENTRAL,2020-11-14,00:00:00,FEMENINO,2020,1
-74.08620254199997,4.730855461844711,11,SUBA,28,EL RINCON,2020-10-14,00:00:00,MASCULINO,2020,1
-74.14797399999998,4.50875399985198,19,CIUDAD BOLÍVAR,64,MONTE BLANCO,2020-03-08,00:00:00,FEMENINO,2020,1
-74.05497583099998,4.746428754844251,11,SUBA,18,BRITALIA,2021-10-05,00:00:00,FEMENINO,2021,1
-74.15970630199996,4.552022509850535,19,CIUDAD BOLÍVAR,67,LUCERO,2020-03-13,00:00:00,FEMENINO,2020,1
-74.08781999999997,4.7267499998448566,11,SUBA,28,EL RINCON,2020-11-25,00:00:00,FEMENINO,2020,1
-74.08874726399995,4.566143078850081,04,SAN CRISTÓBAL,34,20 DE JULIO,2018-01-29,00:00:00,FEMENINO,2018,1
-74.14694999999995,4.701589999845707,09,FONTIBÓN,117,AEROPUERTO EL DORADO,2018-02-02,00:00:00,FEMENINO,2018,1
-74.17487499999999,4.643362999847559,08,KENNEDY,82,PATIO BONITO,2018-10-16,00:00:00,FEMENINO,2018,1
-74.12884285899997,4.7389778178444475,11,SUBA,71,TIBABUYES,2018-04-01,00:00:00,FEMENINO,2018,1
-74.07062999999994,4.652376999847303,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2021-12-27,00:00:00,FEMENINO,2021,1
-74.18961025399994,4.627988916848079,07,BOSA,84,BOSA OCCIDENTAL,2021-10-03,00:00:00,MASCULINO,2021,1
-74.12126659199998,4.517477329851707,05,USME,57,GRAN YOMASA,2021-09-26,00:00:00,FEMENINO,2021,1
-74.09377899999998,4.623924999848212,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2021-02-01,00:00:00,MASCULINO,2021,1
-74.14048999999994,4.581265999849578,06,TUNJUELITO,42,VENECIA,2019-06-14,00:00:00,FEMENINO,2019,1
-74.14457999999996,4.553389999850502,19,CIUDAD BOLÍVAR,67,LUCERO,2020-11-06,00:00:00,MASCULINO,2020,1
-74.13322854199998,4.6233944488482335,08,KENNEDY,44,AMERICAS,2020-05-15,00:00:00,FEMENINO,2020,1
-74.03775854199995,4.743644462844339,01,USAQUÉN,12,TOBERIN,2020-09-19,00:00:00,FEMENINO,2020,1
-74.18234254199996,4.637848449847754,07,BOSA,86,EL PORVENIR,2020-09-22,00:00:00,FEMENINO,2020,1
-74.20094614399994,4.634517995847876,07,BOSA,87,TINTAL SUR,2019-01-21,00:00:00,MASCULINO,2019,1
-74.07363031799997,4.6011396838489365,17,CANDELARIA,94,LA CANDELARIA,2019-06-05,00:00:00,FEMENINO,2019,1
-74.10857999999996,4.546169999850767,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2021-03-04,00:00:00,FEMENINO,2021,1
-74.18790354199996,4.5992014458490225,07,BOSA,85,BOSA CENTRAL,2020-07-04,00:00:00,FEMENINO,2020,1
-74.12599699999998,4.592322999849223,15,ANTONIO NARIÑO,38,RESTREPO,2021-05-31,00:00:00,MASCULINO,2021,1
-74.12259261899999,4.75323800484403,11,SUBA,71,TIBABUYES,2018-03-20,00:00:00,FEMENINO,2018,1
-74.14513999999997,4.549229999850618,19,CIUDAD BOLÍVAR,67,LUCERO,2019-07-05,00:00:00,FEMENINO,2019,1
-74.08742999999998,4.616839999848427,14,LOS MÁRTIRES,102,LA SABANA,2019-08-21,00:00:00,MASCULINO,2019,1
-74.08742999999998,4.616839999848427,14,LOS MÁRTIRES,102,LA SABANA,2019-10-28,00:00:00,FEMENINO,2019,1
-74.15937463599994,4.64158831684766,08,KENNEDY,82,PATIO BONITO,2019-05-14,00:00:00,FEMENINO,2019,1
-74.09262847899998,4.68628627384619,10,ENGATIVÁ,26,LAS FERIAS,2018-09-23,00:00:00,FEMENINO,2018,1
-74.08225754199998,4.559756440850301,04,SAN CRISTÓBAL,32,SAN BLAS,2020-09-26,00:00:00,FEMENINO,2020,1
-74.06968999999998,4.718409999845151,11,SUBA,24,NIZA,2020-08-24,00:00:00,FEMENINO,2020,1
-74.08303254199996,4.726347460844878,11,SUBA,28,EL RINCON,2020-10-17,00:00:00,FEMENINO,2020,1
-74.16821499999998,4.5698099998499995,19,CIUDAD BOLÍVAR,70,JERUSALEM,2021-02-25,00:00:00,FEMENINO,2021,1
-74.06968999999998,4.718409999845151,11,SUBA,24,NIZA,2021-01-02,00:00:00,FEMENINO,2021,1
-74.06968999999998,4.718409999845151,11,SUBA,24,NIZA,2021-05-18,00:00:00,FEMENINO,2021,1
-74.06968999999998,4.718409999845151,11,SUBA,24,NIZA,2021-02-02,00:00:00,MASCULINO,2021,1
-74.06968999999998,4.718409999845151,11,SUBA,24,NIZA,2021-04-09,00:00:00,FEMENINO,2021,1
-74.09505099999996,4.567281999850045,04,SAN CRISTÓBAL,34,20 DE JULIO,2018-03-13,00:00:00,FEMENINO,2018,1
-74.06986222299997,4.606230682848781,03,SANTA FE,93,LAS NIEVES,2021-02-04,00:00:00,FEMENINO,2021,1
-74.14386799999994,4.712644999845342,10,ENGATIVÁ,74,ENGATIVA,2019-05-29,00:00:00,FEMENINO,2019,1
-74.16239999999993,4.573519999849836,19,CIUDAD BOLÍVAR,70,JERUSALEM,2018-07-19,00:00:00,FEMENINO,2018,1
-74.16239999999993,4.573519999849836,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-01-10,00:00:00,FEMENINO,2019,1
-74.05488708499996,4.748402143844189,11,SUBA,18,BRITALIA,2018-01-09,00:00:00,FEMENINO,2018,1
-74.07359999999994,4.60570133684879,03,SANTA FE,93,LAS NIEVES,2019-02-18,00:00:00,FEMENINO,2019,1
-74.14775299999997,4.6331379998479045,08,KENNEDY,46,CASTILLA,2019-08-28,00:00:00,FEMENINO,2019,1
-74.13400399999995,4.6650039998468955,09,FONTIBÓN,112,GRANJAS DE TECHO,2020-03-06,00:00:00,FEMENINO,2020,1
-74.08967399999995,4.556338999850399,04,SAN CRISTÓBAL,32,SAN BLAS,2020-04-23,00:00:00,FEMENINO,2020,1
-74.16464599999995,4.5681159998500185,19,CIUDAD BOLÍVAR,70,JERUSALEM,2020-03-04,00:00:00,FEMENINO,2020,1
-74.12272235999995,4.520056963851591,05,USME,58,COMUNEROS,2020-09-25,00:00:00,FEMENINO,2020,1
-74.11880452599996,4.667465844846785,09,FONTIBÓN,114,MODELIA,2021-06-26,00:00:00,FEMENINO,2021,1
-74.15281699999997,4.534054999851117,19,CIUDAD BOLÍVAR,68,EL TESORO,2018-08-29,00:00:00,FEMENINO,2018,1
-74.11081099999996,4.512378999851865,05,USME,57,GRAN YOMASA,2018-02-10,00:00:00,FEMENINO,2018,1
-74.09626499999996,4.6401529998477,13,TEUSAQUILLO,109,CIUDAD SALITRE ORIENTAL,2018-08-15,00:00:00,FEMENINO,2018,1
-74.11550099999994,4.5745819998498,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2018-09-19,00:00:00,MASCULINO,2018,1
-74.10179872899994,4.737585960844501,11,SUBA,28,EL RINCON,2020-03-10,00:00:00,FEMENINO,2020,1
-74.14717899999994,4.638546999847766,08,KENNEDY,46,CASTILLA,2018-09-04,00:00:00,MASCULINO,2018,1
-74.06138065899995,4.661765375846999,02,CHAPINERO,97,CHICO LAGO,2021-05-06,00:00:00,FEMENINO,2021,1
-74.06188511699997,4.665658652846843,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2019-03-23,00:00:00,FEMENINO,2019,1
-74.02599599999996,4.732559999844669,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2018-07-26,00:00:00,FEMENINO,2018,1
-74.09483999999998,4.572203999849901,04,SAN CRISTÓBAL,34,20 DE JULIO,2019-08-29,00:00:00,FEMENINO,2019,1
-74.13661968199995,4.591137683849279,06,TUNJUELITO,42,VENECIA,2019-02-11,00:00:00,FEMENINO,2019,1
-74.03399499999995,4.611407999848613,03,SANTA FE,992,SIN UPZ SANTA FE,2018-12-27,00:00:00,FEMENINO,2018,1
-74.09160647199997,4.572487273849863,04,SAN CRISTÓBAL,34,20 DE JULIO,2018-06-14,00:00:00,FEMENINO,2018,1
-74.18529599999994,4.6084799998487105,07,BOSA,85,BOSA CENTRAL,2018-09-12,00:00:00,FEMENINO,2018,1
-74.06943145799994,4.6159652398484665,03,SANTA FE,91,SAGRADO CORAZON,2021-03-15,00:00:00,MASCULINO,2021,1
-74.03674762999998,4.720851946845039,01,USAQUÉN,13,LOS CEDROS,2021-12-20,00:00:00,FEMENINO,2021,1
-74.11393099999998,4.7089209998454375,10,ENGATIVÁ,73,GARCES NAVAS,2021-04-25,00:00:00,FEMENINO,2021,1
-74.17737915299995,4.618167507848408,08,KENNEDY,81,GRAN BRITALIA,2021-08-22,00:00:00,MASCULINO,2021,1
-74.02275599999996,4.760388999843756,01,USAQUÉN,990,SIN UPZ USAQUEN,2021-06-14,00:00:00,FEMENINO,2021,1
-74.13942032699998,4.54100590985089,19,CIUDAD BOLÍVAR,68,EL TESORO,2021-11-10,00:00:00,FEMENINO,2021,1
-74.20607852699999,4.609271516848673,07,BOSA,85,BOSA CENTRAL,2021-10-07,00:00:00,FEMENINO,2021,1
-74.11496599999998,4.604170999848871,16,PUENTE ARANDA,40,CIUDAD MONTES,2019-07-05,00:00:00,MASCULINO,2019,1
-74.06345587699997,4.750488260844095,11,SUBA,18,BRITALIA,2018-08-07,00:00:00,FEMENINO,2018,1
-74.11784333899999,4.746946210844191,11,SUBA,71,TIBABUYES,2021-09-09,00:00:00,MASCULINO,2021,1
-74.13992013499995,4.556726220850427,19,CIUDAD BOLÍVAR,67,LUCERO,2021-09-23,00:00:00,FEMENINO,2021,1
-74.16238183099995,4.5483451698506885,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2021-10-12,00:00:00,FEMENINO,2021,1
-74.09163959299997,4.516973199851697,05,USME,52,LA FLORA,2021-09-15,00:00:00,FEMENINO,2021,1
-74.13853691599996,4.595210832849164,08,KENNEDY,45,CARVAJAL,2021-08-07,00:00:00,FEMENINO,2021,1
-74.09519854199993,4.48013443185291,05,USME,994,SIN UPZ USME,2020-12-01,00:00:00,FEMENINO,2020,1
-74.13966099999993,4.585388999849443,06,TUNJUELITO,42,VENECIA,2020-02-09,00:00:00,FEMENINO,2020,1
-74.17609454199999,4.634388449847904,08,KENNEDY,83,LAS MARGARITAS,2020-08-30,00:00:00,FEMENINO,2020,1
-74.14108199999998,4.558376999850365,19,CIUDAD BOLÍVAR,67,LUCERO,2020-02-07,00:00:00,MASCULINO,2020,1
-74.12049700699998,4.720649197845071,10,ENGATIVÁ,73,GARCES NAVAS,2021-10-11,00:00:00,FEMENINO,2021,1
-74.06912079599994,4.700978988845676,11,SUBA,20,LA ALHAMBRA,2021-10-07,00:00:00,MASCULINO,2021,1
-74.02632599999998,4.740017999844409,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2019-10-17,00:00:00,FEMENINO,2019,1
-74.14266457699995,4.549071432850656,19,CIUDAD BOLÍVAR,67,LUCERO,2021-12-26,00:00:00,-,2021,1
-74.09258499999999,4.54933999985062,04,SAN CRISTÓBAL,50,LA GLORIA,2021-05-22,00:00:00,FEMENINO,2021,1
-74.02412199999998,4.665822999846854,04,SAN CRISTÓBAL,993,SIN UPZ SAN CRISTOBAL,2019-12-24,00:00:00,FEMENINO,2019,1
-74.07379874599997,4.600605261848969,17,CANDELARIA,94,LA CANDELARIA,2021-08-30,00:00:00,FEMENINO,2021,1
-74.15792099999999,4.669087999846743,09,FONTIBÓN,77,ZONA FRANCA,2019-06-01,00:00:00,FEMENINO,2019,1
-74.10232118499994,4.702758904845653,10,ENGATIVÁ,30,BOYACA REAL,2021-09-05,00:00:00,MASCULINO,2021,1
-74.20097999999996,4.610139999848676,07,BOSA,85,BOSA CENTRAL,2021-10-31,00:00:00,-,2021,1
-74.18716999999998,4.628419999848082,07,BOSA,84,BOSA OCCIDENTAL,2021-12-30,00:00:00,MASCULINO,2021,1
-74.11798399999998,4.491797336852505,05,USME,58,COMUNEROS,2019-02-26,00:00:00,FEMENINO,2019,1
-74.12004603399998,4.585081392849485,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-06-01,00:00:00,FEMENINO,2021,1
-74.10969999999998,4.70574999984553,10,ENGATIVÁ,30,BOYACA REAL,2021-11-12,00:00:00,FEMENINO,2021,1
-74.14654437299998,4.553948068850497,19,CIUDAD BOLÍVAR,67,LUCERO,2021-08-06,00:00:00,FEMENINO,2021,1
-74.16776654199998,4.618722447848364,08,KENNEDY,47,KENNEDY CENTRAL,2020-10-24,00:00:00,FEMENINO,2020,1
-74.14672136399997,4.68112966284634,09,FONTIBÓN,75,FONTIBON,2019-01-28,00:00:00,FEMENINO,2019,1
-74.10173654199997,4.626379448848153,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2020-11-12,00:00:00,FEMENINO,2020,1
-74.11082874599998,4.640101853847668,16,PUENTE ARANDA,111,PUENTE ARANDA,2021-09-15,00:00:00,FEMENINO,2021,1
-74.12395874599997,4.55842254185037,06,TUNJUELITO,62,TUNJUELITO,2021-09-30,00:00:00,MASCULINO,2021,1
-74.10674199999994,4.5928939998492355,15,ANTONIO NARIÑO,38,RESTREPO,2019-12-30,00:00:00,MASCULINO,2019,1
-74.07158699999997,4.601427999848957,03,SANTA FE,93,LAS NIEVES,2019-10-21,00:00:00,MASCULINO,2019,1
-74.08511299999998,4.579674999849669,04,SAN CRISTÓBAL,33,SOSIEGO,2021-03-06,00:00:00,FEMENINO,2021,1
-74.08841828199996,4.619270908848336,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2021-09-28,00:00:00,FEMENINO,2021,1
-74.15042999999997,4.613099999848554,08,KENNEDY,48,TIMIZA,2021-05-26,00:00:00,FEMENINO,2021,1
-74.14021731799994,4.641113316847626,08,KENNEDY,46,CASTILLA,2019-06-07,00:00:00,FEMENINO,2019,1
-74.09563154199998,4.580900058849608,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2021-10-16,00:00:00,MASCULINO,2021,1
-74.06938854199996,4.61587968784849,03,SANTA FE,91,SAGRADO CORAZON,2021-03-05,00:00:00,FEMENINO,2021,1
-74.12115099999994,4.712566999845316,10,ENGATIVÁ,73,GARCES NAVAS,2018-06-01,00:00:00,FEMENINO,2018,1
-74.12123104399996,4.5236735928515,05,USME,57,GRAN YOMASA,2021-08-10,00:00:00,MASCULINO,2021,1
-74.13395374599997,4.618562491848369,08,KENNEDY,44,AMERICAS,2021-10-10,00:00:00,FEMENINO,2021,1
-74.08977437299995,4.6789280198464365,10,ENGATIVÁ,26,LAS FERIAS,2021-10-11,00:00:00,FEMENINO,2021,1
-74.08517999999998,4.690019999846084,10,ENGATIVÁ,26,LAS FERIAS,2021-02-20,00:00:00,FEMENINO,2021,1
-74.09594468499995,4.640735316847687,13,TEUSAQUILLO,109,CIUDAD SALITRE ORIENTAL,2021-06-10,00:00:00,MASCULINO,2021,1
-74.09187040699999,4.677341882846485,10,ENGATIVÁ,26,LAS FERIAS,2021-04-01,00:00:00,FEMENINO,2021,1
-74.10469448799995,4.7141791608452905,10,ENGATIVÁ,29,MINUTO DE DIOS,2021-06-20,00:00:00,FEMENINO,2021,1
-74.08156979599994,4.75215075884407,11,SUBA,27,SUBA,2021-08-14,00:00:00,FEMENINO,2021,1
-74.20260899999994,4.631001999847965,07,BOSA,87,TINTAL SUR,2019-09-15,00:00:00,FEMENINO,2019,1
-74.16343437299997,4.622176430848291,08,KENNEDY,47,KENNEDY CENTRAL,2021-12-08,00:00:00,FEMENINO,2021,1
-74.09546413799995,4.558096340850374,04,SAN CRISTÓBAL,34,20 DE JULIO,2021-09-16,00:00:00,FEMENINO,2021,1
-74.08746044799994,4.7573786338439055,11,SUBA,27,SUBA,2021-05-13,00:00:00,FEMENINO,2021,1
-74.15093562699997,4.544467803850774,19,CIUDAD BOLÍVAR,67,LUCERO,2021-09-17,00:00:00,FEMENINO,2021,1
-74.07452274599996,4.669717294846736,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,2021-12-20,00:00:00,FEMENINO,2021,1
-74.14957583099994,4.560296525850294,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2021-11-25,00:00:00,FEMENINO,2021,1
-74.14955999999995,4.567639999850043,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2018-09-09,00:00:00,MASCULINO,2018,1
-74.07002431799998,4.620766989848319,03,SANTA FE,91,SAGRADO CORAZON,2019-04-19,00:00:00,FEMENINO,2019,1
-74.09214552899994,4.55299366885052,04,SAN CRISTÓBAL,50,LA GLORIA,2019-11-07,00:00:00,FEMENINO,2019,1
-74.11100149299995,4.543887863850824,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2021-07-26,00:00:00,FEMENINO,2021,1
-74.08870499999995,4.572038999849934,04,SAN CRISTÓBAL,33,SOSIEGO,2021-03-12,00:00:00,FEMENINO,2021,1
-74.19121599999994,4.642019999847639,07,BOSA,86,EL PORVENIR,2019-06-29,00:00:00,FEMENINO,2019,1
-74.14876799999996,4.509584999851963,19,CIUDAD BOLÍVAR,64,MONTE BLANCO,2019-11-13,00:00:00,FEMENINO,2019,1
-74.19430099999994,4.623440999848253,07,BOSA,84,BOSA OCCIDENTAL,2019-03-16,00:00:00,FEMENINO,2019,1
-74.19242599999995,4.639733999847687,07,BOSA,86,EL PORVENIR,2018-07-18,00:00:00,FEMENINO,2018,1
-74.19810599999994,4.633122999847939,07,BOSA,87,TINTAL SUR,2019-08-09,00:00:00,FEMENINO,2019,1
-74.09239499999995,4.532869999851191,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2019-07-03,00:00:00,FEMENINO,2019,1
-74.18114599999996,4.632036999847925,07,BOSA,84,BOSA OCCIDENTAL,2019-07-04,00:00:00,FEMENINO,2019,1
-74.11550599999998,4.510348999851938,05,USME,57,GRAN YOMASA,2019-07-02,00:00:00,FEMENINO,2019,1
-74.03320431799995,4.743165316844321,01,USAQUÉN,12,TOBERIN,2019-06-06,00:00:00,FEMENINO,2019,1
-74.13440825399994,4.586656222849416,06,TUNJUELITO,42,VENECIA,2021-11-29,00:00:00,FEMENINO,2021,1
-74.17043728799996,4.641348323847635,08,KENNEDY,82,PATIO BONITO,2021-11-25,00:00:00,FEMENINO,2021,1
-74.07650216899998,4.596619384849116,17,CANDELARIA,94,LA CANDELARIA,2021-11-05,00:00:00,MASCULINO,2021,1
-74.07344671199996,4.5999677708489735,17,CANDELARIA,94,LA CANDELARIA,2021-09-14,00:00:00,FEMENINO,2021,1
-74.07524299999994,4.579337999849685,03,SANTA FE,96,LOURDES,2021-06-10,00:00:00,FEMENINO,2021,1
-74.08339999999998,4.598899999849054,14,LOS MÁRTIRES,102,LA SABANA,2019-04-30,00:00:00,FEMENINO,2019,1
-74.09890699999994,4.556277999850392,04,SAN CRISTÓBAL,50,LA GLORIA,2019-09-23,00:00:00,FEMENINO,2019,1
-74.20424254199997,4.626272448848149,07,BOSA,87,TINTAL SUR,2020-09-24,00:00:00,FEMENINO,2020,1
-74.13254799999999,4.560169999850274,06,TUNJUELITO,62,TUNJUELITO,2020-02-11,00:00:00,MASCULINO,2020,1
-74.11596054199998,4.557674440850394,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-10-30,00:00:00,FEMENINO,2020,1
-74.11386854199998,4.514214435851764,05,USME,57,GRAN YOMASA,2020-10-31,00:00:00,FEMENINO,2020,1
-74.16897099999994,4.578070999849679,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2018-06-04,00:00:00,MASCULINO,2018,1
-74.16859099999994,4.607779999848743,08,KENNEDY,48,TIMIZA,2020-05-26,00:00:00,FEMENINO,2020,1
-74.10126699999995,4.59648799984908,14,LOS MÁRTIRES,37,SANTA ISABEL,2021-04-12,00:00:00,MASCULINO,2021,1
-74.17271999999997,4.616589999848437,08,KENNEDY,81,GRAN BRITALIA,2021-10-29,00:00:00,FEMENINO,2021,1
-74.03777399999996,4.7645059998436325,01,USAQUÉN,9,VERBENAL,2018-05-01,00:00:00,MASCULINO,2018,1
-74.18444499999998,4.606874999848784,07,BOSA,85,BOSA CENTRAL,2019-08-24,00:00:00,FEMENINO,2019,1
-74.11585699999995,4.575852999849788,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2019-09-18,00:00:00,FEMENINO,2019,1
-74.11831799999999,4.57617499984975,18,RAFAEL URIBE URIBE,39,QUIROGA,2020-01-25,00:00:00,FEMENINO,2020,1
-74.12478213799994,4.557313270850388,06,TUNJUELITO,62,TUNJUELITO,2021-12-15,00:00:00,MASCULINO,2021,1
-74.16289999999998,4.61898999984838,08,KENNEDY,47,KENNEDY CENTRAL,2020-07-08,00:00:00,MASCULINO,2020,1
-74.11139999999995,4.627623999848073,16,PUENTE ARANDA,43,SAN RAFAEL,2020-01-19,00:00:00,FEMENINO,2020,1
-74.20660499999997,4.622929999848252,07,BOSA,84,BOSA OCCIDENTAL,2021-05-29,00:00:00,FEMENINO,2021,1
-74.11096999999995,4.555869999850409,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-01-13,00:00:00,FEMENINO,2020,1
-74.14442299999996,4.592628999849231,06,TUNJUELITO,42,VENECIA,2019-03-18,00:00:00,FEMENINO,2019,1
-74.10815609299993,4.547775347850718,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2021-01-23,00:00:00,FEMENINO,2021,1
-74.12543199999999,4.698383999845779,10,ENGATIVÁ,74,ENGATIVA,2019-06-21,00:00:00,FEMENINO,2019,1
-74.10381199999995,4.495059336852402,05,USME,59,ALFONSO LOPEZ,2019-02-14,00:00:00,MASCULINO,2019,1
-74.11780193099997,4.509409134851951,05,USME,58,COMUNEROS,2021-09-01,00:00:00,MASCULINO,2021,1
-74.15098699999999,4.561158999850245,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2021-08-24,00:00:00,FEMENINO,2021,1
-74.18321499999996,4.641332999847637,07,BOSA,86,EL PORVENIR,2019-06-03,00:00:00,FEMENINO,2019,1
-74.20316499999996,4.610838999848649,07,BOSA,85,BOSA CENTRAL,2021-11-03,00:00:00,MASCULINO,2021,1
-74.19819811699995,4.642158652847597,07,BOSA,86,EL PORVENIR,2019-03-21,00:00:00,FEMENINO,2019,1
-74.02265299999993,4.672363999846661,02,CHAPINERO,89,SAN ISIDRO - PATIOS,2018-09-23,00:00:00,FEMENINO,2018,1
-74.14934299999999,4.60727399984879,08,KENNEDY,48,TIMIZA,2021-04-07,00:00:00,FEMENINO,2021,1
-74.10312674599999,4.497017567852344,05,USME,59,ALFONSO LOPEZ,2020-08-26,00:00:00,FEMENINO,2020,1
-74.15593296799995,4.654755313847217,08,KENNEDY,78,TINTAL NORTE,2021-03-21,00:00:00,FEMENINO,2021,1
-74.19539499999996,4.631192999847983,07,BOSA,86,EL PORVENIR,2020-01-23,00:00:00,FEMENINO,2020,1
-74.07717799999995,4.595089999849136,17,CANDELARIA,94,LA CANDELARIA,2019-08-23,00:00:00,MASCULINO,2019,1
-74.12878983999997,4.576313285849786,06,TUNJUELITO,42,VENECIA,2018-08-12,00:00:00,FEMENINO,2018,1
-74.13677463599998,4.679683316846422,09,FONTIBÓN,75,FONTIBON,2019-04-29,00:00:00,FEMENINO,2019,1
-74.15369865899999,4.633037346847894,08,KENNEDY,46,CASTILLA,2019-02-28,00:00:00,FEMENINO,2019,1
-74.13990699999994,4.66812799984675,09,FONTIBÓN,75,FONTIBON,2019-03-13,00:00:00,MASCULINO,2019,1
-74.06246699999997,4.639354999847691,02,CHAPINERO,90,PARDO RUBIO,2018-11-30,00:00:00,FEMENINO,2018,1
-74.17398799999995,4.586903999849431,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2019-10-04,00:00:00,FEMENINO,2019,1
-74.10978054199995,4.5550044398504745,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-10-11,00:00:00,FEMENINO,2020,1
-74.14466399999998,4.667939999846778,09,FONTIBÓN,75,FONTIBON,2018-10-19,00:00:00,FEMENINO,2018,1
-74.07202999999998,4.5973899998491135,17,CANDELARIA,94,LA CANDELARIA,2019-10-18,00:00:00,FEMENINO,2019,1
-74.14687199999997,4.61462299984852,08,KENNEDY,45,CARVAJAL,2021-05-15,00:00:00,FEMENINO,2021,1
-74.14204450399995,4.59605441384911,08,KENNEDY,45,CARVAJAL,2019-03-02,00:00:00,MASCULINO,2019,1
-74.08515108499995,4.622057946848258,14,LOS MÁRTIRES,102,LA SABANA,2021-07-30,00:00:00,FEMENINO,2021,1
-74.07525799999996,4.688849999846111,11,SUBA,25,LA FLORESTA,2018-10-24,00:00:00,FEMENINO,2018,1
-74.09352257399996,4.5459375958507495,04,SAN CRISTÓBAL,50,LA GLORIA,2018-01-10,00:00:00,FEMENINO,2018,1
-74.10297799999995,4.539299999850948,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2020-02-10,00:00:00,FEMENINO,2020,1
-74.05749199999997,4.631142999848003,02,CHAPINERO,90,PARDO RUBIO,2018-09-10,00:00:00,FEMENINO,2018,1
-74.14243688099998,4.644595548847526,08,KENNEDY,46,CASTILLA,2021-07-06,00:00:00,FEMENINO,2021,1
-74.10385620399995,4.754345231843969,11,SUBA,27,SUBA,2020-07-31,00:00:00,FEMENINO,2020,1
-74.09789993699997,4.752428886844049,11,SUBA,27,SUBA,2019-07-14,00:00:00,FEMENINO,2019,1
-74.04170999999997,4.692779999845958,01,USAQUÉN,16,SANTA BARBARA,2021-03-15,00:00:00,FEMENINO,2021,1
-74.19675899999999,4.634333999847855,07,BOSA,86,EL PORVENIR,2020-01-05,00:00:00,MASCULINO,2020,1
-74.07373437299998,4.599813885849003,17,CANDELARIA,94,LA CANDELARIA,2021-11-30,00:00:00,FEMENINO,2021,1
