"LONGITUD","LATITUD","FECHA_HECHO","HORA_HECHO","GENERO","AÑO","theft_to_people"
"-74.16926084999994","4.618638132848386","2018-10-10","00:00:00","MASCULINO","2018","1"
"-74.16649999999998","4.611629999848616","2022-09-14","00:00:00","MASCULINO","2022","1"
"-74.13838645999994","4.595183358849131","2019-05-14","00:00:00","MASCULINO","2019","1"
"-74.14659999999998","4.633559999847903","2022-04-02","00:00:00","MASCULINO","2022","1"
"-74.13933086999998","4.618520696848411","2019-02-28","00:00:00","MASCULINO","2019","1"
"-74.13875867999997","4.6258152958481435","2018-09-05","00:00:00","FEMENINO","2018","1"
"-74.16836757999994","4.6416655328476235","2020-07-31","00:00:00","MASCULINO","2020","1"
"-74.16067941999995","4.639219556847714","2020-01-16","00:00:00","MASCULINO","2020","1"
"-74.17597493999995","4.630550167848022","2018-04-14","00:00:00","FEMENINO","2018","1"
"-74.15190014999996","4.609777213848701","2021-05-04","00:00:00","MASCULINO","2021","1"
"-74.16358179999997","4.634551987847869","2021-06-15","00:00:00","MASCULINO","2021","1"
"-74.13000646999996","4.6093349058487165","2021-10-12","00:00:00","MASCULINO","2021","1"
"-74.13748523999999","4.630393631848004","2021-10-12","00:00:00","MASCULINO","2021","1"
"-74.14099980999998","4.613315737848553","2020-11-24","00:00:00","MASCULINO","2020","1"
"-74.14329999999995","4.639989999847715","2022-05-13","00:00:00","FEMENINO","2022","1"
"-74.14837500999994","4.634670053847843","2020-02-11","00:00:00","MASCULINO","2020","1"
"-74.15056999999996","4.653085034847284","2021-06-29","00:00:00","FEMENINO","2021","1"
"-74.13595366999994","4.614999451848519","2021-03-13","00:00:00","MASCULINO","2021","1"
"-74.12810982999997","4.625028952848159","2021-01-28","00:00:00","MASCULINO","2021","1"
"-74.13745845999995","4.630633166847995","2020-09-03","00:00:00","MASCULINO","2020","1"
"-74.13943200999995","4.622610995848258","2018-04-16","00:00:00","MASCULINO","2018","1"
"-74.16263362999996","4.614967629848484","2020-12-01","00:00:00","FEMENINO","2020","1"
"-74.17538205999995","4.614100530848562","2021-01-15","00:00:00","MASCULINO","2021","1"
"-74.15268732999994","4.641088121847654","2019-12-16","00:00:00","FEMENINO","2019","1"
"-74.17029999999994","4.627609999848111","2022-12-07","00:00:00","MASCULINO","2022","1"
"-74.15320145999993","4.621918326848294","2021-07-26","00:00:00","FEMENINO","2021","1"
"-74.13869999999997","4.617779999848405","2022-08-22","00:00:00","FEMENINO","2022","1"
"-74.14703389999994","4.649321438847403","2019-07-29","00:00:00","MASCULINO","2019","1"
"-74.14123908999994","4.611604141848605","2021-06-09","00:00:00","MASCULINO","2021","1"
"-74.17576372999997","4.618968863848394","2021-03-18","00:00:00","MASCULINO","2021","1"
"-74.14395157999996","4.645369865847536","2020-10-09","00:00:00","FEMENINO","2020","1"
"-74.15074340999996","4.631897441847936","2021-10-04","00:00:00","MASCULINO","2021","1"
"-74.12969609999993","4.61066876884863","2019-03-23","00:00:00","MASCULINO","2019","1"
"-74.16244255999999","4.635238921847844","2021-03-03","00:00:00","FEMENINO","2021","1"
"-74.13891092999995","4.608541236848727","2018-04-27","00:00:00","FEMENINO","2018","1"
"-74.15534874999997","4.632113468847949","2020-11-16","00:00:00","FEMENINO","2020","1"
"-74.14502760999994","4.630377751848027","2019-01-22","00:00:00","FEMENINO","2019","1"
"-74.17289999999997","4.629069999848067","2022-08-06","00:00:00","MASCULINO","2022","1"
"-74.15876652999998","4.636753703847807","2018-12-22","00:00:00","FEMENINO","2018","1"
"-74.14406999999994","4.601289999848968","2019-09-09","00:00:00","MASCULINO","2019","1"
"-74.13239999999996","4.6327099998479095","2022-10-18","00:00:00","MASCULINO","2022","1"
"-74.15215155999994","4.6329013288479235","2019-09-10","00:00:00","FEMENINO","2019","1"
"-74.13000646999996","4.609270741848678","2018-04-01","00:00:00","FEMENINO","2018","1"
"-74.16413390999998","4.62668068184811","2021-04-29","00:00:00","MASCULINO","2021","1"
"-74.15749999999997","4.646079999847487","2022-02-08","00:00:00","MASCULINO","2022","1"
"-74.14740241999993","4.623459887848252","2018-09-25","00:00:00","FEMENINO","2018","1"
"-74.12979031999998","4.647072228847475","2020-04-25","00:00:00","MASCULINO","2020","1"
"-74.13049999999998","4.630399999848021","2022-09-02","00:00:00","MASCULINO","2022","1"
"-74.14159999999998","4.6381399998477235","2022-10-05","00:00:00","FEMENINO","2022","1"
"-74.12800672999998","4.641960639847617","2018-03-07","00:00:00","MASCULINO","2018","1"
"-74.14987626999994","4.644838551847554","2021-07-29","00:00:00","MASCULINO","2021","1"
"-74.14539697999999","4.631573014847988","2018-06-19","00:00:00","FEMENINO","2018","1"
"-74.14810141999999","4.632796416847947","2021-02-14","00:00:00","MASCULINO","2021","1"
"-74.15988034999998","4.637717332847791","2018-07-29","00:00:00","MASCULINO","2018","1"
"-74.15392181999994","4.648481995847407","2020-10-03","00:00:00","MASCULINO","2020","1"
"-74.16220447999996","4.636448516847834","2019-12-30","00:00:00","MASCULINO","2019","1"
"-74.16261216999999","4.615331227848505","2019-07-13","00:00:00","FEMENINO","2019","1"
"-74.12650175999994","4.617960237848385","2021-12-10","00:00:00","MASCULINO","2021","1"
"-74.12245660999997","4.6292902288480375","2019-07-17","00:00:00","FEMENINO","2019","1"
"-74.16289999999998","4.6344399998478645","2022-05-06","00:00:00","MASCULINO","2022","1"
"-74.15928999999994","4.636268641847829","2019-04-25","00:00:00","FEMENINO","2019","1"
"-74.14783014999995","4.600320549848984","2021-03-16","00:00:00","MASCULINO","2021","1"
"-74.13902826999998","4.613864464848555","2021-11-28","00:00:00","FEMENINO","2021","1"
"-74.15535544999994","4.632491761847916","2018-09-03","00:00:00","MASCULINO","2018","1"
"-74.13885852999994","4.656651816847173","2021-12-27","00:00:00","FEMENINO","2021","1"
"-74.17751374999995","4.612414810848607","2018-05-07","00:00:00","MASCULINO","2018","1"
"-74.14983412999999","4.632527045847946","2020-09-29","00:00:00","MASCULINO","2020","1"
"-74.13449999999995","4.6496699998474025","2022-08-22","00:00:00","MASCULINO","2022","1"
"-74.16416277999997","4.649504874847382","2021-04-19","00:00:00","MASCULINO","2021","1"
"-74.17070171999995","4.628377844848072","2021-09-04","00:00:00","FEMENINO","2021","1"
"-74.17440458999994","4.610942122848615","2021-09-17","00:00:00","MASCULINO","2021","1"
"-74.16012307999995","4.636931236847794","2018-04-06","00:00:00","MASCULINO","2018","1"
"-74.16876034999996","4.618152942848397","2021-03-09","00:00:00","MASCULINO","2021","1"
"-74.13671356999998","4.615667734848484","2018-05-19","00:00:00","MASCULINO","2018","1"
"-74.14572497999995","4.606861491848787","2021-02-24","00:00:00","MASCULINO","2021","1"
"-74.14172339999999","4.654438275847242","2020-05-23","00:00:00","MASCULINO","2020","1"
"-74.15657129999994","4.627989166848094","2019-10-31","00:00:00","MASCULINO","2019","1"
"-74.13769999999994","4.604269999848842","2022-04-20","00:00:00","FEMENINO","2022","1"
"-74.14789922999995","4.645455932847516","2020-09-29","00:00:00","FEMENINO","2020","1"
"-74.14068838999998","4.640152369847704","2019-03-08","00:00:00","FEMENINO","2019","1"
"-74.15620040999994","4.637659290847755","2019-12-12","00:00:00","MASCULINO","2019","1"
"-74.15820224999999","4.639210630847698","2019-05-14","00:00:00","MASCULINO","2019","1"
"-74.14709827999997","4.603610455848897","2020-03-02","00:00:00","FEMENINO","2020","1"
"-74.13710084999997","4.6367712048478085","2019-01-26","00:00:00","FEMENINO","2019","1"
"-74.13121959999995","4.63475134984786","2021-06-25","00:00:00","MASCULINO","2021","1"
"-74.16947029999994","4.62994983884803","2021-10-13","00:00:00","FEMENINO","2021","1"
"-74.14099999999996","4.642299999847599","2022-12-06","00:00:00","MASCULINO","2022","1"
"-74.13429999999994","4.616969999848437","2022-12-06","00:00:00","FEMENINO","2022","1"
"-74.17073389999996","4.621587216848315","2021-05-11","00:00:00","MASCULINO","2021","1"
"-74.17319653999994","4.627470653848094","2020-04-20","00:00:00","MASCULINO","2020","1"
"-74.12529999999998","4.635339999847843","2022-11-14","00:00:00","MASCULINO","2022","1"
"-74.16069999999996","4.620759999848347","2022-06-08","00:00:00","MASCULINO","2022","1"
"-74.17360331999998","4.611485681848593","2021-04-08","00:00:00","FEMENINO","2021","1"
"-74.15599999999995","4.621489999848298","2022-05-14","00:00:00","FEMENINO","2022","1"
"-74.15586909999996","4.631595050847955","2018-05-31","00:00:00","FEMENINO","2018","1"
"-74.14201702999998","4.6539796298472265","2020-02-02","00:00:00","MASCULINO","2020","1"
"-74.14358641999996","4.609161805848679","2019-11-15","00:00:00","MASCULINO","2019","1"
"-74.13029926999997","4.607885581848739","2021-11-27","00:00:00","FEMENINO","2021","1"
"-74.17211498999995","4.62177240284826","2019-11-24","00:00:00","MASCULINO","2019","1"
"-74.14460918999998","4.6474126408474765","2020-10-30","00:00:00","MASCULINO","2020","1"
"-74.14141668999997","4.630345670847999","2019-04-12","00:00:00","FEMENINO","2019","1"
"-74.16258551999994","4.621780586848278","2021-05-19","00:00:00","FEMENINO","2021","1"
"-74.17854147999998","4.6053844918488105","2021-09-10","00:00:00","FEMENINO","2021","1"
"-74.12920582999999","4.63404306184788","2019-07-05","00:00:00","FEMENINO","2019","1"
"-74.15349743999997","4.615887588848496","2018-12-29","00:00:00","MASCULINO","2018","1"
"-74.13939999999997","4.608469999848739","2022-11-30","00:00:00","FEMENINO","2022","1"
"-74.13727711999996","4.617951968848409","2019-12-02","00:00:00","FEMENINO","2019","1"
"-74.15401585999996","4.632695999847948","2020-01-04","00:00:00","FEMENINO","2020","1"
"-74.16592595999998","4.640094849847668","2021-11-03","00:00:00","MASCULINO","2021","1"
"-74.15816429999995","4.610425706848654","2021-08-30","00:00:00","MASCULINO","2021","1"
"-74.15932837999998","4.653596555847228","2021-08-30","00:00:00","FEMENINO","2021","1"
"-74.14392162999997","4.63223906084796","2019-02-10","00:00:00","FEMENINO","2019","1"
"-74.17039999999997","4.627809999848112","2022-04-05","00:00:00","MASCULINO","2022","1"
"-74.16502268999994","4.617777387848398","2019-07-01","00:00:00","FEMENINO","2019","1"
"-74.14402836999994","4.652069005847284","2019-08-28","00:00:00","MASCULINO","2019","1"
"-74.16460773999995","4.635179260847873","2019-04-24","00:00:00","FEMENINO","2019","1"
"-74.15883935999994","4.6408935798476865","2019-02-19","00:00:00","MASCULINO","2019","1"
"-74.15814092999995","4.641645983847634","2018-01-18","00:00:00","FEMENINO","2018","1"
"-74.15945788999994","4.631329340847951","2021-06-10","00:00:00","MASCULINO","2021","1"
"-74.16313118999994","4.634701700847858","2019-06-12","00:00:00","FEMENINO","2019","1"
"-74.14859999999999","4.626259999848152","2022-07-27","00:00:00","MASCULINO","2022","1"
"-74.14296749999994","4.653461949847268","2020-02-29","00:00:00","MASCULINO","2020","1"
"-74.13873390999998","4.6081615948487515","2019-03-24","00:00:00","FEMENINO","2019","1"
"-74.13249999999994","4.611639999848587","2022-03-29","00:00:00","FEMENINO","2022","1"
"-74.14254924999995","4.616186750848465","2020-05-28","00:00:00","MASCULINO","2020","1"
"-74.14260345999998","4.6234834178482185","2020-09-22","00:00:00","FEMENINO","2020","1"
"-74.16001697999997","4.637525445847763","2020-05-20","00:00:00","MASCULINO","2020","1"
"-74.14104382999994","4.654235126847235","2018-04-14","00:00:00","MASCULINO","2018","1"
"-74.17258998999995","4.628442167848069","2019-03-29","00:00:00","FEMENINO","2019","1"
"-74.12652036999998","4.6388577398477295","2020-11-21","00:00:00","FEMENINO","2020","1"
"-74.14271107999997","4.595601336849152","2021-01-25","00:00:00","MASCULINO","2021","1"
"-74.12656345999994","4.6443158538475675","2018-12-11","00:00:00","MASCULINO","2018","1"
"-74.12928823999994","4.634493902847837","2019-02-26","00:00:00","FEMENINO","2019","1"
"-74.15317900999997","4.616566304848452","2020-12-10","00:00:00","FEMENINO","2020","1"
"-74.16568613999993","4.609358932848706","2019-10-03","00:00:00","MASCULINO","2019","1"
"-74.14366689999997","4.6046126428488465","2020-06-18","00:00:00","MASCULINO","2020","1"
"-74.18269999999995","4.6188299998483915","2022-12-15","00:00:00","FEMENINO","2022","1"
"-74.14386472999996","4.630707907847982","2018-05-02","00:00:00","FEMENINO","2018","1"
"-74.13809999999995","4.602059999848931","2022-07-23","00:00:00","MASCULINO","2022","1"
"-74.15250284999996","4.639376039847723","2021-05-31","00:00:00","FEMENINO","2021","1"
"-74.14872295999999","4.609371810848715","2020-04-06","00:00:00","FEMENINO","2020","1"
"-74.13818260999994","4.650642249847336","2019-02-28","00:00:00","MASCULINO","2019","1"
"-74.15624996999998","4.641085504847644","2018-09-24","00:00:00","FEMENINO","2018","1"
"-74.16151920999994","4.637757685847759","2021-10-01","00:00:00","MASCULINO","2021","1"
"-74.17509999999999","4.619099999848393","2022-12-23","00:00:00","MASCULINO","2022","1"
"-74.15446361999994","4.632182978847943","2019-11-19","00:00:00","MASCULINO","2019","1"
"-74.16321298999998","4.634772737847849","2020-10-07","00:00:00","MASCULINO","2020","1"
"-74.13339086999997","4.629289522848066","2018-12-31","00:00:00","MASCULINO","2018","1"
"-74.16252889999998","4.615145591848483","2018-06-15","00:00:00","MASCULINO","2018","1"
"-74.14806386999999","4.602599850848898","2020-02-01","00:00:00","MASCULINO","2020","1"
"-74.17664101999998","4.622100248848254","2018-05-26","00:00:00","FEMENINO","2018","1"
"-74.17751047999997","4.6429916698476115","2018-08-17","00:00:00","MASCULINO","2018","1"
"-74.17199999999997","4.640479999847651","2022-02-21","00:00:00","MASCULINO","2022","1"
"-74.14624889999999","4.60056907084898","2018-02-10","00:00:00","MASCULINO","2018","1"
"-74.15366325999997","4.623533426848216","2018-09-04","00:00:00","MASCULINO","2018","1"
"-74.16519999999997","4.633099999847938","2022-09-24","00:00:00","MASCULINO","2022","1"
"-74.17409999999995","4.639839999847696","2022-02-13","00:00:00","MASCULINO","2022","1"
"-74.14400436999995","4.60740971784874","2018-09-15","00:00:00","MASCULINO","2018","1"
"-74.16929941999996","4.627474414848102","2021-08-29","00:00:00","FEMENINO","2021","1"
"-74.13756033999994","4.638887146847727","2021-05-13","00:00:00","FEMENINO","2021","1"
"-74.14380451999995","4.601236334848972","2020-01-08","00:00:00","MASCULINO","2020","1"
"-74.15479621999998","4.614767579848494","2021-10-16","00:00:00","FEMENINO","2021","1"
"-74.16119463999996","4.639309356847723","2021-03-16","00:00:00","FEMENINO","2021","1"
"-74.17960372999994","4.635675579847836","2020-10-13","00:00:00","FEMENINO","2020","1"
"-74.17087024999995","4.6282567528481","2020-05-16","00:00:00","MASCULINO","2020","1"
"-74.15225466999993","4.620397103848342","2019-10-12","00:00:00","MASCULINO","2019","1"
"-74.16409999999996","4.634509999847858","2022-10-05","00:00:00","MASCULINO","2022","1"
"-74.12925634999993","4.609629105848692","2019-06-17","00:00:00","MASCULINO","2019","1"
"-74.17029999999994","4.627389999848107","2022-12-16","00:00:00","FEMENINO","2022","1"
"-74.13789999999995","4.6024999998488845","2022-08-24","00:00:00","FEMENINO","2022","1"
"-74.16720333999996","4.616157732848443","2021-09-15","00:00:00","MASCULINO","2021","1"
"-74.13167162999997","4.622866570848233","2019-01-29","00:00:00","FEMENINO","2019","1"
"-74.15939999999995","4.609579999848687","2022-10-09","00:00:00","MASCULINO","2022","1"
"-74.16459999999995","4.622949999848258","2022-08-22","00:00:00","MASCULINO","2022","1"
"-74.14584143999997","4.631831949847959","2020-04-24","00:00:00","MASCULINO","2020","1"
"-74.14020098999998","4.647523394847469","2020-08-28","00:00:00","MASCULINO","2020","1"
"-74.13925471999994","4.617761835848424","2019-07-07","00:00:00","MASCULINO","2019","1"
"-74.13319098999995","4.607327152848734","2020-06-02","00:00:00","FEMENINO","2020","1"
"-74.15875974999994","4.652687610847256","2020-12-01","00:00:00","MASCULINO","2020","1"
"-74.17829772999994","4.614261821848542","2020-02-24","00:00:00","FEMENINO","2020","1"
"-74.15582849999998","4.636004301847833","2019-10-26","00:00:00","MASCULINO","2019","1"
"-74.14166799999998","4.638297999847718","2019-11-05","00:00:00","MASCULINO","2019","1"
"-74.14253535999995","4.595613427849121","2019-01-26","00:00:00","FEMENINO","2019","1"
"-74.15297957999996","4.622037651848301","2021-11-24","00:00:00","FEMENINO","2021","1"
"-74.13594028999995","4.639713233847709","2019-10-28","00:00:00","MASCULINO","2019","1"
"-74.17201062999999","4.629005504848072","2018-12-06","00:00:00","FEMENINO","2018","1"
"-74.15188773999995","4.651188369847343","2021-12-16","00:00:00","MASCULINO","2021","1"
"-74.16119999999995","4.654609999847217","2022-09-16","00:00:00","MASCULINO","2022","1"
"-74.15839999999997","4.615749999848475","2022-05-13","00:00:00","MASCULINO","2022","1"
"-74.12932920999998","4.629728114848013","2020-02-17","00:00:00","MASCULINO","2020","1"
"-74.15905640999995","4.615840179848452","2018-07-11","00:00:00","MASCULINO","2018","1"
"-74.15559999999994","4.648279999847434","2022-02-26","00:00:00","MASCULINO","2022","1"
"-74.13609999999994","4.59893999984901","2022-02-26","00:00:00","FEMENINO","2022","1"
"-74.14092305999998","4.642020781847612","2021-09-23","00:00:00","MASCULINO","2021","1"
"-74.13787683999993","4.595133598849165","2018-10-08","00:00:00","MASCULINO","2018","1"
"-74.17491843999994","4.62849446484809","2018-05-25","00:00:00","MASCULINO","2018","1"
"-74.13929948999998","4.618839305848371","2021-08-10","00:00:00","FEMENINO","2021","1"
"-74.12864441999994","4.628278601848051","2021-02-23","00:00:00","MASCULINO","2021","1"
