codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
54.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,667,23,69,34,30,328,493,111476,58191,53285,73.82755032473358,59.83350676378772,2.0632243711650937,6.189673113495282,3.04998385302666,2.691162223258818,84.72100496640374,61.5557849300929
78.0,2018,0.0,0,1.0,1,0.0,0,0.0,0,2.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,198,2,10,22,26,96,162,27577,12962,14615,93.55622438989013,71.79896290386917,0.7252420495340319,3.62621024767016,7.9776625448743514,9.428146643942416,124.9807128529548,65.68593910366062
100.0,2018,1.0,1,1.0,1,2.0,1,1.0,1,8.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,1770,3,28,33,11,783,1061,33749,16059,17690,546.6828646774719,524.4599839995259,0.8889152271178405,8.296542119766512,9.778067498296245,3.259355832765415,660.688710380472,442.6229508196721
34.0,2018,0.0,0,2.0,1,2.0,1,1.0,1,0.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,814,7,77,40,57,421,574,78361,37998,40363,126.97642960145991,103.87820471918428,0.89330151478414,9.82631666262554,5.1045800844808,7.274026620385141,151.06058213590188,104.30344622550356
106.0,2018,0.0,0,0.0,0,1.0,1,1.0,1,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,487,0,5,10,2,221,283,35620,16336,19284,141.49354295339697,136.72094329028636,0.0,1.4037057832678272,2.8074115665356545,0.5614823133071308,173.2370225269344,114.60277950632648
91.0,2018,2.0,1,0.0,0,0.0,0,1.0,1,13.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,1555,0,37,9,7,752,854,10027,4998,5029,1603.6700907549616,1550.8128054253514,0.0,36.90036900369004,8.97576543333001,6.981150892590007,1708.6834733893559,1495.3271028037382
95.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,9.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,496,11,19,4,7,219,318,20406,10293,10113,263.1578947368421,243.06576497108694,5.39057140056846,9.31098696461825,1.9602077820248947,3.4303636185435655,308.94782862139317,216.55295164639574
40.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,1.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,1055,3,32,153,48,504,786,98166,46098,52068,131.51192877370983,107.47101847890309,0.3056047918831368,3.2597844467534585,15.585844386039973,4.889676670130188,170.50631263829234,96.79649688868403
117.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,3.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,195,0,30,2,2,110,119,756,499,257,3029.100529100529,2579.3650793650795,0.0,396.8253968253968,26.455026455026452,26.455026455026452,2384.7695390781564,4280.155642023346
64.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,6,10,15,0,2,16,17,5331,2681,2650,61.90208216094542,11.254924029262803,18.758206715438003,28.137310073157003,0.0,3.7516413430876008,63.409175680716146,60.37735849056603
48.0,2018,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,795,13,75,89,89,411,649,141531,67482,74049,74.96590852887354,56.17143947262438,0.918526683200147,5.299192403077771,6.288374984985621,6.288374984985621,96.17379449334638,55.50378803224892
98.0,2018,0.0,0,3.0,1,6.0,1,0.0,0,18.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,2157,7,50,44,37,941,1354,39720,18906,20814,577.7945619335347,543.0513595166163,1.7623363544813695,12.58811681772407,11.07754279959718,9.31520644511581,716.1747593356606,452.0995483808975
28.0,2018,0.0,0,6.0,1,13.0,1,6.0,1,6.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,1949,21,144,77,127,1003,1314,266238,127428,138810,87.06495691824608,73.20517732254599,0.7887679444707367,5.4086944763707665,2.8921491297260347,4.77016804513255,103.11705433656653,72.25704199985591
17.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,779,2,19,14,6,358,462,47245,21911,25334,173.56334003598266,164.8851730341835,0.42332521959995767,4.021589586199598,2.963276537199704,1.269975658799873,210.85299621194832,141.31207073498064
24.0,2018,2.0,1,2.0,1,11.0,1,1.0,1,6.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,1036,3,31,15,16,506,595,76588,34962,41626,143.75620201598161,135.26923277798087,0.39170627252311063,4.04763148273881,1.9585313626155532,2.089100120123257,170.1847720382129,121.55864123384423
44.0,2018,0.0,0,2.0,1,1.0,1,0.0,0,0.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,1691,8,40,97,54,724,1166,79652,37518,42134,237.2821774720032,212.29849846833727,1.0043690051725005,5.021845025862502,12.177974187716567,6.779490784914378,310.7841569380031,171.83272416575687
62.0,2018,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,421,9,55,23,33,222,319,39681,19601,20080,136.3372898868476,106.09611652932134,2.2680880018144705,13.860537788866207,5.796224893525869,8.316322673319725,162.74679863272283,110.55776892430279
69.0,2018,1.0,1,1.0,1,2.0,1,1.0,1,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,836,49,121,50,123,442,737,155423,75643,79780,75.85749856842295,53.78869279321593,3.1526865393152876,7.785205535860201,3.2170270809339674,7.91388661909756,97.4313551815766,55.40235648032088
93.0,2018,4.0,1,5.0,1,2.0,1,0.0,0,8.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,4315,11,45,10,8,2048,2341,16323,8457,7866,2688.8439625068922,2643.5091588556024,6.738957299516021,27.568461679838265,6.126324817741837,4.90105985419347,2768.1210831264043,2603.6104754640223
18.0,2018,0.0,0,1.0,1,4.0,1,4.0,1,7.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,681,2,26,27,4,302,437,82735,38291,44444,89.44219495981145,82.31099292923187,0.24173566205354446,3.142563606696078,3.26343143772285,0.48347132410708893,114.12603483847379,67.95067950679507
