codigo_upz,year,semester,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
12.0,2022,2,3.0,1,2.0,1,7.0,1,0.0,0,11.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,25.0,0.0,10.0,15.0,61040.0,28090.0,32950.0,4.0956749672346,4.0956749672346,5.33997864008544,3.0349013657056148
16.0,2022,2,8.0,1,3.0,1,9.0,1,0.0,0,32.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,37.0,0.0,14.0,23.0,72809.0,32920.0,39889.0,5.08178933923004,5.08178933923004,6.986634264884568,3.509739527187947
82.0,2022,2,0.0,0,1.0,1,3.0,1,0.0,0,5.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,36.0,0.0,16.0,20.0,138518.0,68830.0,69688.0,2.598940209936615,2.598940209936615,2.9057097195990123,2.2959476523935254
35.0,2022,2,1.0,1,0.0,0,2.0,1,0.0,0,4.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,14.0,0.0,9.0,5.0,26034.0,12260.0,13774.0,5.377583160482446,5.377583160482446,4.078303425774878,6.534049658777406
68.0,2022,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,6.0,0.0,2.0,4.0,54271.0,27037.0,27234.0,1.1055628236074515,1.1055628236074515,1.4794540814439472,0.7343761474627305
27.0,2022,2,4.0,1,5.0,1,8.0,1,0.0,0,11.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,42.0,0.0,14.0,28.0,187097.0,87903.0,99194.0,2.2448248769354935,2.2448248769354935,3.185329283414673,1.4113756880456478
22.0,2022,2,3.0,1,1.0,1,5.0,1,0.0,0,16.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,46.0,0.0,15.0,31.0,70398.0,33818.0,36580.0,6.534276541947214,6.534276541947214,9.166715950085752,4.100601421541826
105.0,2022,2,1.0,1,0.0,0,0.0,0,0.0,0,11.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,1.0,0.0,0.0,1.0,3379.0,2022.0,1357.0,2.9594554601953242,2.9594554601953242,4.945598417408506,0.0
104.0,2022,2,1.0,1,0.0,0,0.0,0,0.0,0,23.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,16.0,0.0,5.0,11.0,3139.0,1650.0,1489.0,50.97164702134438,50.97164702134438,66.66666666666667,33.579583613163194
74.0,2022,2,0.0,0,0.0,0,4.0,1,0.0,0,4.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,27.0,0.0,12.0,15.0,145990.0,70530.0,75460.0,1.8494417425851086,1.8494417425851086,2.126754572522331,1.590246488205672
47.0,2022,2,5.0,1,0.0,0,2.0,1,0.0,0,7.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,26.0,0.0,8.0,18.0,93458.0,44314.0,49144.0,2.7819983308010015,2.7819983308010015,4.061921740307803,1.6278691193228063
70.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,20.0,0.0,7.0,13.0,102706.0,50382.0,52324.0,1.9473059022841899,1.9473059022841899,2.5802866102973283,1.3378182096170017
66.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,16.0,0.0,8.0,8.0,70388.0,34476.0,35912.0,2.273114735466273,2.273114735466273,2.320454809142592,2.2276676319893074
65.0,2022,2,0.0,0,0.0,0,1.0,1,0.0,0,2.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,20.0,0.0,10.0,10.0,86615.0,41438.0,45177.0,2.3090688679789872,2.3090688679789872,2.413243882426758,2.2135157270292405
79.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,4.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,21.0,0.0,10.0,11.0,144820.0,68595.0,76225.0,1.4500759563596188,1.4500759563596188,1.6036154238647133,1.3119055428009185
59.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,10.0,0.0,3.0,7.0,52034.0,25726.0,26308.0,1.921820348233847,1.921820348233847,2.7209826634533156,1.1403375399118139
45.0,2022,2,0.0,0,1.0,1,4.0,1,0.0,0,11.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,41.0,0.0,20.0,21.0,89015.0,43052.0,45963.0,4.6059652867494245,4.6059652867494245,4.87782216854037,4.351326066618802
20.0,2022,2,2.0,1,1.0,1,8.0,1,0.0,0,47.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,37.0,0.0,12.0,25.0,39439.0,18140.0,21299.0,9.381576611983062,9.381576611983062,13.781697905181918,5.634067327104559
51.0,2022,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,10.0,0.0,3.0,7.0,78104.0,37831.0,40273.0,1.2803441565092697,1.2803441565092697,1.8503343818561497,0.7449159486504606
115.0,2022,2,4.0,1,2.0,1,0.0,0,0.0,0,17.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,13.0,0.0,9.0,4.0,17835.0,8373.0,9462.0,7.289038407625456,7.289038407625456,4.777260241251642,9.511731135066583
43.0,2022,2,0.0,0,0.0,0,5.0,1,0.0,0,8.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,25.0,0.0,8.0,17.0,72673.0,34314.0,38359.0,3.4400671501107705,3.4400671501107705,4.954246080317072,2.0855601032352253
25.0,2022,2,5.0,1,2.0,1,4.0,1,0.0,0,25.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,15.0,0.0,7.0,8.0,44657.0,20574.0,24083.0,3.3589358891103296,3.3589358891103296,3.888402838534072,2.9066146244238675
56.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,11.0,0.0,5.0,6.0,57802.0,27868.0,29934.0,1.9030483374277707,1.9030483374277707,2.1530070331563085,1.6703414177857954
26.0,2022,2,4.0,1,4.0,1,8.0,1,0.0,0,21.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,55.0,0.0,24.0,31.0,101386.0,48275.0,53111.0,5.424812104235299,5.424812104235299,6.4215432418436045,4.518837905518631
102.0,2022,2,2.0,1,2.0,1,5.0,1,0.0,0,20.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,111.0,0.0,41.0,70.0,39345.0,18509.0,20836.0,28.21197102554327,28.21197102554327,37.81943919174456,19.677481282395853
2.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,3.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,2.0,0.0,1.0,1.0,6160.0,2976.0,3184.0,3.2467532467532467,3.2467532467532467,3.360215053763441,3.14070351758794
116.0,2022,2,2.0,1,1.0,1,2.0,1,0.0,0,17.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,12.0,0.0,6.0,6.0,12361.0,5789.0,6572.0,9.707952431033087,9.707952431033087,10.364484366902746,9.129640900791236
81.0,2022,2,1.0,1,0.0,0,1.0,1,0.0,0,6.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,26.0,0.0,12.0,14.0,62604.0,30648.0,31956.0,4.153089259472238,4.153089259472238,4.567997911772383,3.755163349605708
52.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,2.0,0.0,2.0,0.0,19750.0,9802.0,9948.0,1.0126582278481013,1.0126582278481013,0.0,2.010454362685967
33.0,2022,2,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,32.0,0.0,10.0,22.0,44213.0,21410.0,22803.0,7.237690272091919,7.237690272091919,10.275572162540868,4.385387887558655
19.0,2022,2,4.0,1,8.0,1,12.0,1,0.0,0,25.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,47.0,0.0,19.0,28.0,98532.0,45765.0,52767.0,4.770023951609629,4.770023951609629,6.1182126078881245,3.600735308052381
41.0,2022,2,1.0,1,0.0,0,2.0,1,0.0,0,8.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,24.0,0.0,14.0,10.0,58950.0,27828.0,31122.0,4.071246819338422,4.071246819338422,3.5935029466724164,4.49842555105713
37.0,2022,2,0.0,0,1.0,1,2.0,1,0.0,0,12.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,28.0,0.0,10.0,18.0,45156.0,20636.0,24520.0,6.200726370803437,6.200726370803437,8.72262066291917,4.078303425774878
107.0,2022,2,3.0,1,1.0,1,3.0,1,0.0,0,16.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,24.0,0.0,13.0,11.0,27235.0,12192.0,15043.0,8.812190196438406,8.812190196438406,9.02230971128609,8.641893239380442
73.0,2022,2,2.0,1,0.0,0,4.0,1,0.0,0,6.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,36.0,0.0,16.0,20.0,173461.0,81788.0,91673.0,2.07539446907374,2.07539446907374,2.445346505599843,1.7453339587446686
31.0,2022,2,3.0,1,1.0,1,3.0,1,0.0,0,19.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,34.0,0.0,13.0,21.0,68583.0,32094.0,36489.0,4.957496755755799,4.957496755755799,6.543279117592073,3.5627175313108057
58.0,2022,2,0.0,0,1.0,1,1.0,1,0.0,0,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,28.0,0.0,16.0,12.0,96803.0,47416.0,49387.0,2.8924723407332418,2.8924723407332418,2.5307912940779485,3.2397189543807072
13.0,2022,2,3.0,1,1.0,1,10.0,1,0.0,0,12.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,47.0,0.0,15.0,32.0,132098.0,58771.0,73327.0,3.5579645414767826,3.5579645414767826,5.444862261999966,2.0456312136048114
63.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,1.0,0.0,0.0,1.0,18.0,4.0,14.0,555.5555555555555,555.5555555555555,2500.0,0.0
87.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,11.0,0.0,7.0,4.0,126657.0,59614.0,67043.0,0.8684873319279629,0.8684873319279629,0.6709833260643473,1.044106021508584
77.0,2022,2,1.0,1,0.0,0,0.0,0,0.0,0,5.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,15.0,0.0,3.0,12.0,65142.0,30430.0,34712.0,2.3026618771299625,2.3026618771299625,3.9434768320736113,0.8642544365061074
39.0,2022,2,1.0,1,2.0,1,7.0,1,0.0,0,6.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,54.0,0.0,20.0,34.0,91927.0,44066.0,47861.0,5.874226288250459,5.874226288250459,7.71569917850497,4.1787676814107515
108.0,2022,2,0.0,0,0.0,0,1.0,1,0.0,0,14.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,23.0,0.0,6.0,17.0,6710.0,3325.0,3385.0,34.277198211624444,34.277198211624444,51.12781954887218,17.725258493353028
61.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,7.0,0.0,3.0,4.0,29400.0,14233.0,15167.0,2.380952380952381,2.380952380952381,2.810370266282583,1.977978505966902
1.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,3.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,3.0,0.0,1.0,2.0,2505.0,1237.0,1268.0,11.976047904191617,11.976047904191617,16.16814874696847,7.886435331230284
46.0,2022,2,4.0,1,0.0,0,4.0,1,0.0,0,8.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,48.0,0.0,13.0,35.0,148724.0,70628.0,78096.0,3.227454882870283,3.227454882870283,4.95554171150252,1.6646179061667692
85.0,2022,2,1.0,1,2.0,1,5.0,1,0.0,0,2.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,80.0,0.0,32.0,48.0,233006.0,112514.0,120492.0,3.433387981425371,3.433387981425371,4.266135769770873,2.655777976961126
60.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2022,2,1.0,1,5.0,1,9.0,1,0.0,0,19.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,92.0,0.0,38.0,54.0,130301.0,61875.0,68426.0,7.060575129891559,7.060575129891559,8.727272727272727,5.55344459708298
72.0,2022,2,0.0,0,0.0,0,1.0,1,0.0,0,9.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,15.0,0.0,3.0,12.0,85096.0,38702.0,46394.0,1.7627150512362508,1.7627150512362508,3.1006149552994677,0.6466353407768246
57.0,2022,2,0.0,0,3.0,1,2.0,1,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,29.0,0.0,10.0,19.0,126622.0,61595.0,65027.0,2.290281309725008,2.290281309725008,3.0846659631463593,1.5378227505497715
23.0,2022,2,1.0,1,0.0,0,5.0,1,0.0,0,19.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,13.0,0.0,4.0,9.0,59840.0,28113.0,31727.0,2.1724598930481283,2.1724598930481283,3.2013659161242134,1.260755823115958
88.0,2022,2,1.0,1,0.0,0,0.0,0,0.0,0,29.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,17.0,0.0,6.0,11.0,38675.0,17397.0,21278.0,4.395604395604396,4.395604395604396,6.32292924067368,2.819813892283109
9.0,2022,2,1.0,1,2.0,1,5.0,1,0.0,0,2.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,15.0,0.0,5.0,10.0,128953.0,61115.0,67838.0,1.163214504509395,1.163214504509395,1.6362595107584061,0.7370500309561012
109.0,2022,2,0.0,0,0.0,0,1.0,1,0.0,0,12.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,19.0,0.0,7.0,12.0,24661.0,10992.0,13669.0,7.704472649122096,7.704472649122096,10.91703056768559,5.121076889311581
49.0,2022,2,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,13.0,0.0,5.0,8.0,34697.0,16671.0,18026.0,3.7467216185837393,3.7467216185837393,4.798752324395657,2.773771219349828
14.0,2022,2,1.0,1,0.0,0,2.0,1,0.0,0,33.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,58.0,0.0,26.0,32.0,42132.0,20181.0,21951.0,13.766258425899553,13.766258425899553,15.856498686883704,11.844562890073345
32.0,2022,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,14.0,0.0,6.0,8.0,104358.0,50163.0,54195.0,1.341535866919642,1.341535866919642,1.5948009489065647,1.1071132023249377
92.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,18.0,0.0,6.0,12.0,12502.0,6119.0,6383.0,14.397696368581027,14.397696368581027,19.611047556790325,9.39996866677111
11.0,2022,2,1.0,1,1.0,1,5.0,1,0.0,0,6.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,10.0,0.0,4.0,6.0,69776.0,33099.0,36677.0,1.4331575326759918,1.4331575326759918,1.8127435874195594,1.0906017395097745
36.0,2022,2,1.0,1,0.0,0,2.0,1,0.0,0,4.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,17.0,0.0,10.0,7.0,48007.0,22599.0,25408.0,3.5411502489220323,3.5411502489220323,3.0974821894774105,3.9357682619647356
53.0,2022,2,0.0,0,1.0,1,1.0,1,0.0,0,3.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,15.0,0.0,3.0,12.0,44925.0,21430.0,23495.0,3.33889816360601,3.33889816360601,5.599626691553897,1.276867418599702
50.0,2022,2,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,13.0,0.0,4.0,9.0,95294.0,46140.0,49154.0,1.3641992150607594,1.3641992150607594,1.950585175552666,0.8137689709891361
110.0,2022,2,3.0,1,1.0,1,0.0,0,0.0,0,19.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,20.0,0.0,8.0,12.0,45341.0,21403.0,23938.0,4.411018724774487,4.411018724774487,5.60669065084334,3.341966747430863
10.0,2022,2,0.0,0,1.0,1,1.0,1,0.0,0,8.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,17.0,0.0,6.0,11.0,37712.0,17271.0,20441.0,4.507848960543063,4.507848960543063,6.369057958427422,2.9352771390832153
42.0,2022,2,1.0,1,2.0,1,1.0,1,0.0,0,4.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,47.0,0.0,18.0,29.0,138472.0,67123.0,71349.0,3.394187994684846,3.394187994684846,4.320426679379646,2.522810410797628
103.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,20.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,5.0,0.0,1.0,4.0,1233.0,647.0,586.0,40.551500405515,40.551500405515,61.82380216383307,17.064846416382252
21.0,2022,2,4.0,1,0.0,0,7.0,1,0.0,0,44.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,19.0,0.0,11.0,8.0,29298.0,13002.0,16296.0,6.485084306095979,6.485084306095979,6.152899553914783,6.750122729504173
55.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,6.0,0.0,1.0,5.0,74795.0,35881.0,38914.0,0.8021926599371616,0.8021926599371616,1.393495164571779,0.2569769234722722
113.0,2022,2,0.0,0,1.0,1,3.0,1,0.0,0,10.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,11.0,0.0,3.0,8.0,43863.0,20414.0,23449.0,2.5078084034379775,2.5078084034379775,3.918879200548643,1.27937225468037
60.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,2022,2,1.0,1,1.0,1,4.0,1,0.0,0,40.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,48.0,0.0,24.0,24.0,49804.0,24291.0,25513.0,9.637780097984098,9.637780097984098,9.880202544152155,9.406968996198017
67.0,2022,2,0.0,0,1.0,1,2.0,1,0.0,0,1.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,52.0,0.0,21.0,31.0,162416.0,80734.0,81682.0,3.2016550093586837,3.2016550093586837,3.839770109247653,2.57094586322568
83.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,6.0,0.0,2.0,4.0,34964.0,16691.0,18273.0,1.716050795103535,1.716050795103535,2.3965011083817624,1.094511027198599
101.0,2022,2,4.0,1,0.0,0,3.0,1,0.0,0,28.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,69.0,0.0,33.0,36.0,27236.0,12809.0,14427.0,25.33411661036863,25.33411661036863,28.10523850417675,22.873778332293615
54.0,2022,2,0.0,0,0.0,0,0.0,0,0.0,0,3.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,14.0,0.0,7.0,7.0,121855.0,64130.0,57725.0,1.1489064872184154,1.1489064872184154,1.0915328239513489,1.212646167171936
78.0,2022,2,0.0,0,1.0,1,0.0,0,0.0,0,10.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,7.0,0.0,1.0,6.0,32927.0,15400.0,17527.0,2.125914902663468,2.125914902663468,3.896103896103896,0.5705482969133338
100.0,2022,2,6.0,1,2.0,1,2.0,1,0.0,0,22.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,59.0,0.0,17.0,42.0,36472.0,16947.0,19525.0,16.176793156393945,16.176793156393945,24.783147459727385,8.706786171574905
34.0,2022,2,0.0,0,2.0,1,2.0,1,0.0,0,2.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,16.0,0.0,8.0,8.0,79483.0,38431.0,41052.0,2.0130090711221267,2.0130090711221267,2.081652832348885,1.948747929455325
106.0,2022,2,2.0,1,0.0,0,4.0,1,0.0,0,10.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,22.0,0.0,8.0,14.0,38932.0,17394.0,21538.0,5.650878454741601,5.650878454741601,8.048752443371278,3.7143653078280248
91.0,2022,2,2.0,1,2.0,1,1.0,1,0.0,0,20.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,32.0,0.0,12.0,20.0,11907.0,5937.0,5970.0,26.874947509868143,26.874947509868143,33.687047330301496,20.100502512562816
