zat,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,codigo_upz,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localida,gasto_promedio_mensual_2007_loca,icv_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial
36,2015,0,0,0,0,0,0,0,0,1,71,TIBABUYES,11,SUBA,2.78,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,5
36,2023,0,0,0,0,3,1,0,0,1,71,TIBABUYES,11,SUBA,2.78,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,5
37,2015,0,0,0,0,0,0,0,0,1,71,TIBABUYES,11,SUBA,2.0599999,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,6
37,2023,0,0,0,0,0,0,0,0,1,71,TIBABUYES,11,SUBA,2.0599999,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,6
37,2011,0,0,0,0,0,0,0,0,1,71,TIBABUYES,11,SUBA,2.0599999,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,6
37,2019,0,0,0,0,0,0,1,1,1,71,TIBABUYES,11,SUBA,2.0599999,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,6
38,2023,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,3,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,4
38,2015,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,3,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,4
38,2011,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,3,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,4
38,2019,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,3,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,4
39,2011,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,2.2,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",1,1,3
39,2015,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,2.2,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",1,1,3
39,2019,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,2.2,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",1,1,3
39,2023,0,0,0,0,0,0,0,0,2,27,SUBA,11,SUBA,2.2,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",1,1,3
40,2015,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,3,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",2,1,4
40,2023,0,0,0,0,0,0,0,0,5,27,SUBA,11,SUBA,3,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",2,1,4
40,2019,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,3,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",2,1,4
40,2011,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,3,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",2,1,4
41,2023,3,1,0,0,1,1,0,0,6,27,SUBA,11,SUBA,3.25,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,7
41,2019,0,0,0,0,1,1,0,0,1,27,SUBA,11,SUBA,3.25,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,7
41,2011,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,3.25,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,7
41,2015,0,0,0,0,1,1,0,0,1,27,SUBA,11,SUBA,3.25,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,7
42,2019,0,0,0,0,1,1,1,1,1,27,SUBA,11,SUBA,3.0699999,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,0
42,2023,0,0,0,0,1,1,0,0,7,27,SUBA,11,SUBA,3.0699999,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,0
42,2015,0,0,0,0,1,1,0,0,1,27,SUBA,11,SUBA,3.0699999,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,0
42,2011,0,0,0,0,0,0,0,0,1,27,SUBA,11,SUBA,3.0699999,115172,652.901.130.738,134709,206.323.735.184,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,0
43,2011,0,0,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,2.8299999,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",1,1,0
43,2019,0,0,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,2.8299999,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",1,1,0
43,2023,0,0,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,2.8299999,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",1,1,0
43,2015,0,0,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,2.8299999,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",1,1,0
44,2011,0,0,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,3.1099999,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",2,1,6
44,2023,0,0,0,0,0,0,0,0,5,23,CASA BLANCA SUBA,11,SUBA,3.1099999,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",2,1,6
44,2019,0,0,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,3.1099999,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",2,1,6
44,2015,0,0,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,3.1099999,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",2,1,6
45,2023,1,1,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,4,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,2
45,2011,0,0,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,4,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,2
45,2015,0,0,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,4,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,2
45,2019,0,0,0,0,0,0,0,0,1,23,CASA BLANCA SUBA,11,SUBA,4,29874,420.483.819.457,36521,868.547.095.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,2
46,2011,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,3.1800001,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,6
46,2023,0,0,0,0,0,0,0,0,3,18,BRITALIA,11,SUBA,3.1800001,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,6
46,2015,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,3.1800001,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,6
46,2019,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,3.1800001,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,6
47,2023,1,1,1,1,13,1,0,0,8,18,BRITALIA,11,SUBA,3.04,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,4
47,2011,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,3.04,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,4
47,2019,0,0,1,1,6,1,2,1,1,18,BRITALIA,11,SUBA,3.04,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,4
47,2015,0,0,0,0,3,1,0,0,1,18,BRITALIA,11,SUBA,3.04,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,4
48,2019,0,0,0,0,1,1,1,1,1,18,BRITALIA,11,SUBA,2.8900001,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,3
48,2023,1,1,0,0,2,1,0,0,1,18,BRITALIA,11,SUBA,2.8900001,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,3
48,2015,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,2.8900001,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,3
48,2011,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,2.8900001,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,3
49,2015,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,3,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,3
49,2023,0,0,0,0,3,1,0,0,8,18,BRITALIA,11,SUBA,3,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,3
49,2011,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,3,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,3
49,2019,0,0,0,0,1,1,0,0,1,18,BRITALIA,11,SUBA,3,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,3
50,2019,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,4.25,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",4,1,3
50,2015,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,4.25,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",4,1,3
50,2023,0,0,0,0,0,0,0,0,7,18,BRITALIA,11,SUBA,4.25,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",4,1,3
50,2011,0,0,0,0,0,0,0,0,1,18,BRITALIA,11,SUBA,4.25,50139,328.656.231.464,57730,175.654.664.276,923.06403,981.61298,"3,41",1.388.086,"91,6",4,1,3
51,2019,0,0,3,1,1,1,0,0,1,12,TOBERIN,1,USAQUEN,3.8,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,12
51,2015,0,0,0,0,1,1,0,0,1,12,TOBERIN,1,USAQUEN,3.8,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,12
51,2011,0,0,0,0,0,0,0,0,1,12,TOBERIN,1,USAQUEN,3.8,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,12
51,2023,2,1,3,1,2,1,0,0,4,12,TOBERIN,1,USAQUEN,3.8,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,12
52,2019,1,1,1,1,2,1,0,0,0,12,TOBERIN,1,USAQUEN,2.8699999,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",3,1,7
52,2023,2,1,1,1,4,1,0,0,6,12,TOBERIN,1,USAQUEN,2.8699999,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",3,1,7
52,2011,1,1,0,0,0,0,0,0,0,12,TOBERIN,1,USAQUEN,2.8699999,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",3,1,7
52,2015,1,1,0,0,1,1,0,0,0,12,TOBERIN,1,USAQUEN,2.8699999,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",3,1,7
53,2015,0,0,0,0,2,1,0,0,1,12,TOBERIN,1,USAQUEN,3,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",2,1,7
53,2011,0,0,0,0,0,0,0,0,1,12,TOBERIN,1,USAQUEN,3,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",2,1,7
53,2023,1,1,1,1,6,1,0,0,5,12,TOBERIN,1,USAQUEN,3,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",2,1,7
53,2019,0,0,0,0,4,1,1,1,1,12,TOBERIN,1,USAQUEN,3,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",2,1,7
54,2019,0,0,0,0,0,0,0,0,1,12,TOBERIN,1,USAQUEN,3.28,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,8
54,2011,0,0,0,0,0,0,0,0,1,12,TOBERIN,1,USAQUEN,3.28,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,8
54,2015,0,0,0,0,0,0,0,0,1,12,TOBERIN,1,USAQUEN,3.28,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,8
54,2023,0,0,0,0,0,0,0,0,4,12,TOBERIN,1,USAQUEN,3.28,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,8
55,2015,0,0,0,0,1,1,0,0,1,10,LA URIBE,1,USAQUEN,3,13585,3.452.642.542,17055,493.969.468.097,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
55,2011,0,0,0,0,0,0,0,0,1,10,LA URIBE,1,USAQUEN,3,13585,3.452.642.542,17055,493.969.468.097,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
55,2023,0,0,0,0,1,1,0,0,1,10,LA URIBE,1,USAQUEN,3,13585,3.452.642.542,17055,493.969.468.097,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
55,2019,0,0,0,0,1,1,2,1,1,10,LA URIBE,1,USAQUEN,3,13585,3.452.642.542,17055,493.969.468.097,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
56,2019,0,0,0,0,2,1,18,1,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,3,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
56,2015,0,0,0,0,1,1,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,3,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
56,2023,0,0,3,1,3,1,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,3,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
56,2011,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,3,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
57,2023,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,1.4400001,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,2
57,2015,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,1.4400001,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,2
57,2011,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,1.4400001,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,2
57,2019,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,1.4400001,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,2
58,2019,0,0,0,0,1,1,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,1.3099999,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,1
58,2011,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,1.3099999,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,1
58,2023,0,0,0,0,1,1,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,1.3099999,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,1
58,2015,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,1.3099999,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,1
59,2011,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,3.01,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
59,2015,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,3.01,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
59,2023,0,0,0,0,2,1,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,3.01,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
59,2019,0,0,0,0,2,1,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,3.01,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
60,2015,0,0,0,0,0,0,0,0,2,11,SAN CRISTOBAL NORTE,1,USAQUEN,3.04,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
60,2011,0,0,0,0,0,0,0,0,2,11,SAN CRISTOBAL NORTE,1,USAQUEN,3.04,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
60,2019,0,0,1,1,1,1,0,0,3,11,SAN CRISTOBAL NORTE,1,USAQUEN,3.04,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
60,2023,0,0,1,1,1,1,0,0,2,11,SAN CRISTOBAL NORTE,1,USAQUEN,3.04,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,5
61,2023,0,0,0,0,0,0,0,0,2,12,TOBERIN,1,USAQUEN,3.9400001,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,8
61,2015,0,0,0,0,0,0,0,0,2,12,TOBERIN,1,USAQUEN,3.9400001,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,8
61,2011,0,0,0,0,0,0,0,0,2,12,TOBERIN,1,USAQUEN,3.9400001,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,8
61,2019,0,0,0,0,0,0,0,0,2,12,TOBERIN,1,USAQUEN,3.9400001,51249,290.663.146.859,52018,178.963.176.316,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,8
62,2023,0,0,0,0,0,0,0,0,4,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,8
62,2019,0,0,0,0,0,0,0,0,2,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,8
62,2015,0,0,0,0,0,0,0,0,2,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,8
62,2011,0,0,0,0,0,0,0,0,2,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,8
63,2011,0,0,0,0,0,0,0,0,1,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,8
63,2023,0,0,0,0,1,1,0,0,3,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,8
63,2015,0,0,0,0,0,0,0,0,1,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,8
63,2019,0,0,0,0,0,0,0,0,1,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,8
64,2023,0,0,5,1,6,1,0,0,1,19,EL PRADO,11,SUBA,4,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,2
64,2015,0,0,0,0,1,1,0,0,1,19,EL PRADO,11,SUBA,4,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,2
64,2011,0,0,0,0,0,0,0,0,1,19,EL PRADO,11,SUBA,4,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,2
64,2019,0,0,3,1,4,1,1,1,1,19,EL PRADO,11,SUBA,4,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,2
65,2023,0,0,0,0,0,0,0,0,3,19,EL PRADO,11,SUBA,4,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,3
65,2011,0,0,0,0,0,0,0,0,1,19,EL PRADO,11,SUBA,4,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,3
65,2019,0,0,0,0,0,0,0,0,1,19,EL PRADO,11,SUBA,4,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,3
65,2015,0,0,0,0,0,0,0,0,1,19,EL PRADO,11,SUBA,4,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,3
66,2019,0,0,0,0,0,0,0,0,1,19,EL PRADO,11,SUBA,4.1300001,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,5
66,2023,0,0,0,0,0,0,0,0,6,19,EL PRADO,11,SUBA,4.1300001,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,5
66,2011,0,0,0,0,0,0,0,0,1,19,EL PRADO,11,SUBA,4.1300001,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,5
66,2015,0,0,0,0,0,0,0,0,1,19,EL PRADO,11,SUBA,4.1300001,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,5
67,2015,0,0,0,0,2,1,0,0,1,19,EL PRADO,11,SUBA,3.6800001,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",4,1,10
67,2023,0,0,1,1,3,1,0,0,10,19,EL PRADO,11,SUBA,3.6800001,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",4,1,10
67,2011,0,0,0,0,0,0,0,0,1,19,EL PRADO,11,SUBA,3.6800001,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",4,1,10
67,2019,0,0,1,1,2,1,0,0,2,19,EL PRADO,11,SUBA,3.6800001,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",4,1,10
68,2023,1,1,0,0,0,0,0,0,10,19,EL PRADO,11,SUBA,3,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,4
68,2015,0,0,0,0,0,0,0,0,1,19,EL PRADO,11,SUBA,3,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,4
68,2011,0,0,0,0,0,0,0,0,1,19,EL PRADO,11,SUBA,3,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,4
68,2019,0,0,0,0,0,0,0,0,2,19,EL PRADO,11,SUBA,3,86564,433.403.358.117,89013,205.381.426.639,923.06403,981.61298,"3,41",1.388.086,"91,6",3,1,4
69,2015,0,0,0,0,0,0,0,0,4,13,LOS CEDROS,1,USAQUEN,4.5700002,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",5,1,10
69,2011,0,0,0,0,0,0,0,0,4,13,LOS CEDROS,1,USAQUEN,4.5700002,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",5,1,10
69,2023,0,0,0,0,0,0,0,0,7,13,LOS CEDROS,1,USAQUEN,4.5700002,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",5,1,10
69,2019,0,0,0,0,0,0,0,0,4,13,LOS CEDROS,1,USAQUEN,4.5700002,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",5,1,10
70,2023,0,0,0,0,0,0,0,0,4,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,5
70,2015,0,0,0,0,0,0,0,0,5,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,5
70,2019,0,0,0,0,0,0,0,0,5,13,LOS CEDROS,1,USAQUEN,4,95424,672.263.207.867,102364,152.267.740.971,425.19199,430.15601,"3,12",1.867.529,"93,6",4,1,5
