codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
27.0,2023,7.0,1,6.0,1,8.0,1,0.0,0,11.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,0.0,5.0,0.0,37.0,59.0,0.0,18.0,83.0,191512.0,90018.0,101494.0,5.2738209616107605,0.0,0.2610802456242951,0.0,1.9319938176197835,3.080746898366682,9.220378146592903,1.7735038524444795
22.0,2023,3.0,1,1.0,1,5.0,1,0.0,0,21.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,0.0,3.0,0.0,26.0,25.0,0.0,4.0,50.0,70757.0,33958.0,36799.0,7.631753748745707,0.0,0.42398631937476156,0.0,3.674548101247933,3.5332193281230126,14.724070911125509,1.0869860594037881
105.0,2023,1.0,1,0.0,0,0.0,0,0.0,0,16.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3625.0,2195.0,1430.0,2.7586206896551726,0.0,0.0,0.0,2.7586206896551726,0.0,4.555808656036446,0.0
104.0,2023,1.0,1,0.0,0,0.0,0,0.0,0,31.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,0.0,0.0,0.0,7.0,4.0,0.0,2.0,9.0,3126.0,1658.0,1468.0,35.18873960332694,0.0,0.0,0.0,22.392834293026233,12.795905310300704,54.28226779252111,13.623978201634877
74.0,2023,0.0,0,0.0,0,5.0,1,0.0,0,7.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,1.0,17.0,0.0,43.0,81.0,0.0,16.0,126.0,147256.0,71073.0,76183.0,9.643070570978432,0.0679089476829467,1.154452110610094,0.0,2.920084750366708,5.500624762318683,17.72825123464607,2.100206082721867
47.0,2023,6.0,1,0.0,0,2.0,1,0.0,0,13.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,0.0,7.0,0.0,64.0,96.0,1.0,18.0,148.0,92382.0,43835.0,48547.0,18.077114589422184,0.0,0.7577233660236842,0.0,6.927756489359399,10.3916347340391,33.76297479183301,3.707747131645622
70.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,0.0,19.0,0.0,24.0,62.0,0.0,10.0,95.0,103996.0,51012.0,52984.0,10.096542174699028,0.0,1.826993345897919,0.0,2.307781068502635,5.961767760298473,18.623069081784678,1.8873622225577533
66.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,0.0,9.0,0.0,19.0,64.0,1.0,5.0,86.0,70371.0,34469.0,35902.0,13.073567236503672,0.0,1.278935925310142,0.0,2.6999758423214106,9.094655468872121,24.94995503205779,1.3926800735335079
65.0,2023,0.0,0,0.0,0,1.0,1,0.0,0,8.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,1.0,4.0,0.0,30.0,70.0,0.0,8.0,97.0,88566.0,42370.0,46196.0,11.855565341101551,0.11291014610572907,0.45164058442291627,0.0,3.3873043831718714,7.903710227401034,22.89355676185981,1.7317516668109794
79.0,2023,1.0,1,0.0,0,0.0,0,0.0,0,4.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,0.0,11.0,0.0,65.0,58.0,0.0,14.0,120.0,150556.0,71312.0,79244.0,8.90034272961556,0.0,0.7306251494460534,0.0,4.31733042854486,3.8523871516246446,16.827462418667263,1.7666952703043763
59.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,0.0,6.0,0.0,13.0,14.0,0.0,6.0,27.0,52499.0,25954.0,26545.0,6.285834015886017,0.0,1.1428789119792757,0.0,2.476237642621764,2.666717461284977,10.403020728982044,2.2603126765869277
45.0,2023,2.0,1,1.0,1,4.0,1,0.0,0,23.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,0.0,7.0,0.0,64.0,58.0,0.0,16.0,113.0,87874.0,42529.0,45345.0,14.680110157725835,0.0,0.796595124837836,0.0,7.2831554270887855,6.600359605799213,26.570105104752052,3.5285036939023047
20.0,2023,2.0,1,1.0,1,9.0,1,0.0,0,54.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,0.0,0.0,0.0,6.0,10.0,0.0,1.0,15.0,38479.0,17801.0,20678.0,4.158112217053458,0.0,0.0,0.0,1.5592920813950468,2.598820135658411,8.42649289365766,0.4836057645807138
51.0,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,0.0,14.0,0.0,13.0,28.0,0.0,6.0,49.0,78449.0,37958.0,40491.0,7.010924294764751,0.0,1.784598911394664,0.0,1.6571275605807594,3.569197822789328,12.909004689393539,1.481810772764318
115.0,2023,4.0,1,2.0,1,0.0,0,0.0,0,23.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,0.0,0.0,0.0,4.0,11.0,0.0,1.0,14.0,17770.0,8332.0,9438.0,8.441193021947102,0.0,0.0,0.0,2.2509848058525606,6.1902082160945415,16.802688430148823,1.0595465140919686
43.0,2023,1.0,1,1.0,1,5.0,1,0.0,0,21.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,0.0,0.0,0.0,62.0,31.0,0.0,16.0,77.0,72332.0,34051.0,38281.0,12.85737985953658,0.0,0.0,0.0,8.571586573024387,4.2857932865121935,22.613139114857123,4.179619132206578
25.0,2023,6.0,1,2.0,1,5.0,1,0.0,0,30.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,0.0,0.0,0.0,5.0,7.0,0.0,0.0,12.0,44766.0,20709.0,24057.0,2.680605816914623,0.0,0.0,0.0,1.1169190903810928,1.56368672653353,5.794582065768506,0.0
56.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,0.0,8.0,0.0,11.0,25.0,0.0,4.0,40.0,59354.0,28581.0,30773.0,7.413148229268456,0.0,1.3478451325942649,0.0,1.853287057317114,4.212016039357078,13.99531157062384,1.2998407695057355
26.0,2023,6.0,1,4.0,1,8.0,1,0.0,0,27.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,0.0,4.0,0.0,74.0,90.0,0.0,16.0,152.0,100885.0,48044.0,52841.0,16.65262427516479,0.0,0.3964910541705903,0.0,7.335084502155921,8.921048718838282,31.637665473316126,3.0279517798679056
102.0,2023,3.0,1,2.0,1,6.0,1,0.0,0,31.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,2.0,33.0,0.0,29.0,70.0,0.0,16.0,118.0,39019.0,18312.0,20707.0,34.342243522386525,0.51257079884159,8.457418180886236,0.0,7.432276583203055,17.93997795945565,64.43861948449104,7.7268556526778385
2.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,3.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,0.0,1.0,0.0,6.0,0.0,0.0,0.0,7.0,6720.0,3239.0,3481.0,10.416666666666666,0.0,1.4880952380952381,0.0,8.928571428571429,0.0,21.6116085211485,0.0
116.0,2023,4.0,1,1.0,1,2.0,1,0.0,0,21.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,0.0,3.0,0.0,7.0,9.0,0.0,0.0,19.0,12392.0,5797.0,6595.0,15.332472562943835,0.0,2.4209167204648163,0.0,5.648805681084571,7.262750161394448,32.775573572537525,0.0
81.0,2023,1.0,1,0.0,0,1.0,1,0.0,0,10.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,0.0,13.0,0.0,25.0,49.0,0.0,9.0,78.0,61933.0,30353.0,31580.0,14.047438360809263,0.0,2.0990425136841426,0.0,4.0366202186233515,7.911775628501768,25.697624617006557,2.849905003166561
52.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,0.0,10.0,0.0,6.0,4.0,0.0,2.0,18.0,20004.0,9928.0,10076.0,9.998000399920016,0.0,4.999000199960008,0.0,2.9994001199760048,1.999600079984003,18.13053988718775,1.984914648670107
33.0,2023,0.0,0,2.0,1,2.0,1,0.0,0,2.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,0.0,0.0,0.0,23.0,24.0,0.0,3.0,44.0,44329.0,21463.0,22866.0,10.602540097904306,0.0,0.0,0.0,5.188477069187214,5.414063028717093,20.50039603037786,1.311991603253739
19.0,2023,5.0,1,8.0,1,12.0,1,0.0,0,28.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,0.0,2.0,0.0,33.0,13.0,0.0,4.0,44.0,96729.0,45092.0,51637.0,4.96231740222684,0.0,0.206763225092785,0.0,3.4115932140309524,1.3439609631031024,9.757828439634526,0.7746383407246741
41.0,2023,2.0,1,0.0,0,2.0,1,0.0,0,23.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,1.0,0.0,0.0,48.0,33.0,0.0,16.0,66.0,58903.0,27746.0,31157.0,13.921192468974416,0.16977063986554164,0.0,0.0,8.148990713546,5.602431115562874,23.78721257118143,5.135282601020638
37.0,2023,1.0,1,1.0,1,2.0,1,0.0,0,26.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,0.0,4.0,0.0,19.0,23.0,0.0,12.0,34.0,45376.0,20718.0,24658.0,10.137517630465444,0.0,0.8815232722143864,0.0,4.1872355430183354,5.068758815232722,16.41085046819191,4.866574742477086
107.0,2023,4.0,1,1.0,1,3.0,1,0.0,0,26.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,0.0,2.0,0.0,9.0,2.0,0.0,0.0,13.0,27130.0,12142.0,14988.0,4.791743457427202,0.0,0.7371913011426465,0.0,3.3173608551419096,0.7371913011426465,10.706638115631693,0.0
73.0,2023,3.0,1,1.0,1,4.0,1,0.0,0,10.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,0.0,7.0,0.0,66.0,105.0,0.0,26.0,152.0,175216.0,82576.0,92640.0,10.158889599123368,0.0,0.3995068943475482,0.0,3.766779289562597,5.992603415213223,18.407285409804302,2.806563039723662
31.0,2023,5.0,1,1.0,1,3.0,1,0.0,0,24.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,2.0,3.0,0.0,27.0,44.0,0.0,12.0,64.0,68688.0,32143.0,36545.0,11.064523643139996,0.2911716748194736,0.43675751222921033,0.0,3.9308176100628933,6.4057768460284175,19.911022617677254,3.2836229306334657
58.0,2023,0.0,0,1.0,1,1.0,1,0.0,0,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,0.0,7.0,0.0,23.0,47.0,0.0,8.0,69.0,97173.0,47611.0,49562.0,7.9240118139812505,0.0,0.7203647103619317,0.0,2.366912619760633,4.8367344838586845,14.492449223918841,1.6141398652193213
13.0,2023,3.0,1,1.0,1,11.0,1,0.0,0,14.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,1.0,1.0,0.0,17.0,6.0,0.0,5.0,20.0,132653.0,59075.0,73578.0,1.8846162544382714,0.07538465017753085,0.07538465017753085,0.0,1.2815390530180246,0.45230790106518515,3.3855268726195513,0.6795509527304358
63.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,0.0,19.0,0.0,15.0,46.0,0.0,9.0,71.0,134567.0,63412.0,71155.0,5.94499394353742,0.0,1.4119360615901373,0.0,1.1146863644132663,3.4183715175340166,11.196618936478899,1.2648443538753424
77.0,2023,1.0,1,0.0,0,0.0,0,0.0,0,7.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,0.0,1.0,0.0,14.0,15.0,0.0,6.0,24.0,66546.0,31062.0,35484.0,4.508159769182219,0.0,0.150271992306074,0.0,2.103807892285036,2.2540798845911096,7.726482518833301,1.6909029421711192
39.0,2023,2.0,1,3.0,1,7.0,1,0.0,0,13.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,0.0,7.0,0.0,65.0,70.0,0.0,14.0,128.0,91752.0,43814.0,47938.0,15.476501874618538,0.0,0.7629261487488012,0.0,7.084314238381725,7.6292614874880105,29.21440635413338,2.9204389002461513
108.0,2023,2.0,1,0.0,0,1.0,1,0.0,0,24.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,1.0,3.0,0.0,28.0,19.0,0.0,5.0,46.0,6832.0,3373.0,3459.0,74.64871194379391,1.4637002341920375,4.391100702576113,0.0,40.98360655737705,27.81030444964871,136.37711236288172,14.455044810638912
61.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,0.0,6.0,0.0,2.0,6.0,0.0,0.0,14.0,31097.0,15046.0,16051.0,4.502041997620349,0.0,1.9294465704087211,0.0,0.643148856802907,1.9294465704087211,9.304798617572777,0.0
1.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,3.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2449.0,1210.0,1239.0,8.166598611678236,0.0,0.0,0.0,8.166598611678236,0.0,16.52892561983471,0.0
46.0,2023,4.0,1,1.0,1,5.0,1,0.0,0,13.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,0.0,7.0,0.0,100.0,95.0,0.0,36.0,166.0,150405.0,71399.0,79006.0,13.430404574316013,0.0,0.46541005950600045,0.0,6.648715135800006,6.316279379010006,23.249625344892788,4.556615953218743
85.0,2023,2.0,1,2.0,1,6.0,1,0.0,0,5.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,0.0,25.0,0.0,52.0,107.0,0.0,20.0,164.0,230830.0,111661.0,119169.0,7.971234241649699,0.0,1.0830481306589266,0.0,2.252740111770567,4.635445999220205,14.687312490484592,1.6782888167224697
60.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,763.0,395.0,368.0,78.63695937090432,0.0,0.0,0.0,26.212319790301443,52.424639580602886,101.26582278481013,54.34782608695652
60.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,763.0,395.0,368.0,78.63695937090432,0.0,0.0,0.0,26.212319790301443,52.424639580602886,101.26582278481013,54.34782608695652
30.0,2023,2.0,1,5.0,1,10.0,1,0.0,0,28.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,2.0,3.0,0.0,50.0,66.0,0.0,15.0,106.0,130399.0,61902.0,68497.0,9.279212263897728,0.15337540932062363,0.23006311398093543,0.0,3.8343852330155905,5.061388507580579,17.12384090982521,2.1898769289165947
72.0,2023,0.0,0,1.0,1,1.0,1,0.0,0,12.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,0.0,2.0,0.0,36.0,32.0,0.0,11.0,59.0,85273.0,38749.0,46524.0,8.208928969310334,0.0,0.23454082769458093,0.0,4.221734898502457,3.752653243113295,15.226199385790602,2.36437107729344
57.0,2023,0.0,0,4.0,1,2.0,1,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,0.0,17.0,0.0,45.0,66.0,0.0,9.0,119.0,126067.0,61310.0,64757.0,10.153331165174075,0.0,1.3484892953746819,0.0,3.56953048775651,5.235311382042882,19.40955798401566,1.3898111401084052
23.0,2023,1.0,1,0.0,0,5.0,1,0.0,0,23.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,0.0,1.0,0.0,16.0,8.0,0.0,2.0,23.0,60326.0,28452.0,31874.0,4.144150117693863,0.0,0.16576600470775454,0.0,2.6522560753240727,1.3261280376620364,8.083790243216646,0.6274706657463763
88.0,2023,1.0,1,0.0,0,0.0,0,0.0,0,32.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,0.0,0.0,0.0,2.0,7.0,0.0,2.0,7.0,38433.0,17254.0,21179.0,2.341737569276403,0.0,0.0,0.0,0.5203861265058674,1.8213514427705357,4.057030253854179,0.9443316492752255
9.0,2023,1.0,1,3.0,1,5.0,1,0.0,0,3.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,0.0,9.0,0.0,28.0,37.0,0.0,9.0,65.0,129766.0,61488.0,68278.0,5.702572322488171,0.0,0.6935560932755883,0.0,2.1577300679684974,2.8512861612440856,10.571168358053603,1.3181405430739037
109.0,2023,1.0,1,0.0,0,1.0,1,0.0,0,15.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,0.0,0.0,0.0,6.0,6.0,1.0,2.0,9.0,25063.0,11176.0,13887.0,4.787934405298647,0.0,0.0,0.0,2.3939672026493235,2.3939672026493235,8.05297065139585,1.4401958666378627
49.0,2023,1.0,1,1.0,1,0.0,0,0.0,0,7.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,0.0,2.0,0.0,9.0,18.0,0.0,3.0,26.0,33860.0,16297.0,17563.0,8.564678086237448,0.0,0.5906674542232723,0.0,2.658003544004725,5.31600708800945,15.953856538013131,1.70813642316233
14.0,2023,1.0,1,0.0,0,2.0,1,0.0,0,37.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,0.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,42154.0,20277.0,21877.0,1.1861270579304455,0.0,0.0,0.0,0.7116762347582674,0.4744508231721782,1.9726784041031709,0.45710106504548154
32.0,2023,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,0.0,7.0,0.0,35.0,43.0,0.0,11.0,74.0,104987.0,50410.0,54577.0,8.096240486917427,0.0,0.6667492165696705,0.0,3.3337460828483527,4.095745187499404,14.679627058123389,2.0155010352346228
92.0,2023,1.0,1,0.0,0,0.0,0,0.0,0,14.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,1.0,2.0,0.0,3.0,6.0,0.0,2.0,10.0,12525.0,6138.0,6387.0,9.580838323353293,0.7984031936127745,1.596806387225549,0.0,2.395209580838323,4.790419161676646,16.291951775822742,3.131360576170346
11.0,2023,1.0,1,2.0,1,5.0,1,0.0,0,8.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,0.0,6.0,0.0,9.0,16.0,0.0,4.0,27.0,69174.0,32794.0,36380.0,4.481452568884262,0.0,0.8673779165582444,0.0,1.3010668748373666,2.313007777488652,8.233213392693786,1.0995052226498077
36.0,2023,1.0,1,0.0,0,2.0,1,0.0,0,10.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,0.0,6.0,0.0,36.0,40.0,0.0,6.0,76.0,47771.0,22407.0,25364.0,17.16522576458521,0.0,1.2559921291159908,0.0,7.535952774695946,8.373280860773272,33.917972062301956,2.365557483046838
53.0,2023,0.0,0,1.0,1,2.0,1,0.0,0,5.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,0.0,15.0,0.0,33.0,17.0,0.0,5.0,60.0,43907.0,20846.0,23061.0,14.804017582617805,0.0,3.4163117498348785,0.0,7.515885849636732,3.8718199831461955,28.782500239854166,2.1681626989289273
50.0,2023,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,0.0,9.0,0.0,20.0,49.0,0.0,9.0,69.0,94882.0,45906.0,48976.0,8.22073733690268,0.0,0.948546615796463,0.0,2.1078813684365847,5.1643093526696315,15.03071493922363,1.8376347598823914
110.0,2023,3.0,1,1.0,1,0.0,0,0.0,0,26.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,0.0,2.0,0.0,10.0,5.0,0.0,0.0,17.0,45423.0,21466.0,23957.0,3.7425973625696236,0.0,0.4403055720670145,0.0,2.2015278603350725,1.1007639301675363,7.91950060560887,0.0
10.0,2023,1.0,1,1.0,1,1.0,1,0.0,0,9.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,0.0,1.0,0.0,5.0,2.0,0.0,3.0,5.0,38992.0,17853.0,21139.0,2.051702913418137,0.0,0.2564628641772671,0.0,1.2823143208863357,0.5129257283545342,2.8006497507421724,1.4191778229812195
42.0,2023,2.0,1,2.0,1,1.0,1,0.0,0,13.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,1.0,7.0,0.0,81.0,82.0,0.0,21.0,150.0,138470.0,66976.0,71494.0,12.349245323896874,0.07221780891167762,0.5055246623817433,0.0,5.849642521845888,5.921860330757565,22.396082178690875,2.9373094245670965
103.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,26.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,0.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,1187.0,624.0,563.0,50.54759898904802,0.0,8.424599831508003,0.0,42.122999157540015,0.0,96.15384615384616,0.0
21.0,2023,5.0,1,1.0,1,7.0,1,0.0,0,52.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,0.0,0.0,0.0,20.0,7.0,0.0,2.0,25.0,29375.0,12995.0,16380.0,9.191489361702128,0.0,0.0,0.0,6.808510638297872,2.382978723404255,19.23816852635629,1.221001221001221
55.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,0.0,15.0,0.0,24.0,28.0,0.0,6.0,61.0,74639.0,35649.0,38990.0,8.976540414528598,0.0,2.009673227133268,0.0,3.215477163413229,3.751390023982101,17.111279418777524,1.5388561169530648
113.0,2023,1.0,1,1.0,1,3.0,1,0.0,0,15.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,0.0,1.0,0.0,22.0,26.0,0.0,3.0,46.0,45175.0,20999.0,24176.0,10.846707249584947,0.0,0.2213613724405091,0.0,4.869950193691201,5.755395683453237,21.90580503833516,1.2409000661813367
60.0,2023,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,763.0,395.0,368.0,78.63695937090432,0.0,0.0,0.0,26.212319790301443,52.424639580602886,101.26582278481013,54.34782608695652
