codigo_upz,year,semester,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,nombre_upz,   ,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
54.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,MARRUECOS,18,RAFAEL URIBE URIBE,1.83,89511.0,362.888.498.604,96465.0,265.825.454.295,378.164,378.78,"3,72",591.317,"87,06",1.9090909090909092,0.7272727272727273,2.5454545454545454,301.0,8.0,36.0,17.0,10.0,37.0,48.0,56.0,52.0,54.0,56.0,69.0,160.0,212.0,111476.0,58191.0,53285.0,33.370411568409345,27.00132764003014,0.7176432595356849,3.2293946679105816,1.52499192651333,0.897054074419606,36.431750614356176,30.027212161020927
78.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,TINTAL NORTE,8,KENNEDY,1.956,13302.0,343.372.626.881,29348.0,854.698.298.655,951.073,979.914,"3,72",999.300,"88,94",0.0,0.0,4.166666666666667,96.0,0.0,7.0,12.0,9.0,8.0,21.0,16.0,10.0,19.0,26.0,24.0,48.0,76.0,27577.0,12962.0,14615.0,44.96500707110999,34.811618377633536,0.0,2.538347173369112,4.351452297204192,3.263589222903144,58.632927017435584,32.84296955183031
100.0,2018,1,1.0,1,1.0,1,2.0,1,1.0,1,7.0,GALERIAS,13,TEUSAQUILLO,3.59625,33355.0,237.568.113.094,34344.0,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",4.222222222222222,1.0,6.222222222222222,795.0,1.0,19.0,16.0,10.0,73.0,133.0,92.0,144.0,120.0,112.0,167.0,367.0,474.0,33749.0,16059.0,17690.0,249.19256866870128,235.56253518622773,0.29630507570594683,5.62979643841299,4.740881211295149,2.9630507570594684,295.1615916308612,207.46184284906727
34.0,2018,1,0.0,0,1.0,1,2.0,1,1.0,1,0.0,20 DE JULIO,4,SAN CRISTOBAL,2.346363636363636,72001.0,262.535.666.687,92353.0,351.773.155.874,407.552,404.3500000000001,"3,73",706.208,"83,68",2.1666666666666665,1.0,2.5,409.0,2.0,40.0,18.0,31.0,65.0,86.0,55.0,75.0,62.0,72.0,85.0,210.0,290.0,78361.0,37998.0,40363.0,63.80725105601,52.19433136381618,0.25522900422404005,5.1045800844808,2.29706103801636,3.9560495654726204,76.31980630559504,52.02784728588063
106.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,LA ESMERALDA,13,TEUSAQUILLO,4.164,33512.0,192.878.482.398,33784.0,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",3.4,1.0,6.0,261.0,0.0,3.0,4.0,0.0,21.0,50.0,42.0,48.0,27.0,29.0,51.0,115.0,153.0,35620.0,16336.0,19284.0,75.23862998315553,73.27344188658057,0.0,0.8422234699606962,1.1229646266142617,0.0,93.65817825661117,59.63493051234184
91.0,2018,1,2.0,1,0.0,0,0.0,0,1.0,1,11.0,SAGRADO CORAZON,3,SANTA FE,3.3285714285714287,13842.0,146.189.273.671,5879.0,40.214.988.777,109.107,96.241,"3,18",896.890,"88,28",6.0,1.0,5.285714285714286,785.0,0.0,26.0,2.0,6.0,57.0,147.0,113.0,130.0,132.0,72.0,168.0,387.0,430.0,10027.0,4998.0,5029.0,816.7946544330308,782.8862072404507,0.0,25.929989029620025,1.994614540740002,5.983843622220006,860.344137655062,769.536687214158
95.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,7.0,LAS CRUCES,3,SANTA FE,2.0,86735.0,923.683.070.697,23241.0,251.612.276.302,109.107,96.241,"3,18",896.890,"88,28",6.333333333333333,1.0,5.0,231.0,1.0,9.0,4.0,5.0,35.0,31.0,38.0,44.0,36.0,26.0,40.0,103.0,147.0,20406.0,10293.0,10113.0,122.51298637655593,113.20199941193766,0.49005194550622366,4.410467509556013,1.9602077820248947,2.4502597275311184,142.81550568347419,101.84910511223178
40.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,CIUDAD MONTES,16,PUENTE ARANDA,3.0,101616.0,445.578.698.505,105662.0,237.134.316.238,253.638,250.715,"3,55",1.116.511,"90,43",1.75,0.6666666666666666,5.166666666666667,526.0,2.0,18.0,72.0,24.0,54.0,107.0,88.0,88.0,114.0,88.0,103.0,248.0,393.0,98166.0,46098.0,52068.0,65.39942546299126,53.58270684350997,0.20373652792209115,1.8336287512988203,7.334515005195281,2.444838335065094,85.25315631914617,47.630022278558805
117.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,AEROPUERTO EL DORADO,9,FONTIBON,3.0,412.0,743.536.979.514,835.0,112.301.072.173,301.375,317.179,"3,46",1.428.379,"90,03",0.5,0.5,8.5,85.0,0.0,16.0,0.0,1.0,8.0,16.0,15.0,19.0,14.0,13.0,17.0,48.0,54.0,756.0,499.0,257.0,1349.2063492063492,1124.3386243386242,0.0,211.64021164021162,0.0,13.227513227513226,1082.1643286573146,1867.704280155642
64.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,MONTE BLANCO,19,CIUDAD BOLIVAR,1.0,1118.0,695.674.376.728,5179.0,744.457.489.488,570.619,593.937,"4,09",505.335,"83,5",0.0,0.0,1.4,3.0,7.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,6.0,7.0,9.0,5331.0,2681.0,2650.0,30.013130744700806,5.627462014631401,13.130744700806604,11.254924029262803,0.0,0.0,33.56956359567325,26.415094339622645
48.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,TIMIZA,8,KENNEDY,2.7455555555555557,145608.0,430.438.314.853,147298.0,342.204.666.539,951.073,979.914,"3,72",999.300,"88,94",0.5555555555555556,0.3333333333333333,2.0,369.0,7.0,35.0,46.0,47.0,40.0,82.0,62.0,87.0,71.0,82.0,80.0,190.0,313.0,141531.0,67482.0,74049.0,35.61057294868262,26.072026623142634,0.4945912909539253,2.4729564547696263,3.250171340554366,3.32082723926207,46.38273910079725,25.65868546502991
98.0,2018,1,0.0,0,1.0,1,5.0,1,0.0,0,17.0,LOS ALCAZARES,12,BARRIOS UNIDOS,3.0542105263157895,80118.0,414.026.997.622,82086.0,198.262.433.299,223.073,230.066,"3,36",1.462.840,"92,44",5.2105263157894735,1.0,4.2631578947368425,968.0,2.0,25.0,23.0,15.0,64.0,176.0,129.0,170.0,163.0,132.0,199.0,428.0,605.0,39720.0,18906.0,20814.0,260.07049345417926,243.705941591138,0.5035246727089627,6.294058408862035,5.790533736153072,3.7764350453172204,320.00423146091185,205.63082540597674
28.0,2018,1,0.0,0,5.0,1,10.0,1,5.0,1,6.0,EL RINCON,11,SUBA,2.287857142857143,271222.0,710.088.818.863,302006.0,42.530.735.871,923.064,981.613,"3,41",1.388.086,"91,6",1.2142857142857142,0.4285714285714285,3.5,935.0,13.0,62.0,28.0,64.0,91.0,159.0,146.0,174.0,170.0,185.0,177.0,491.0,611.0,266238.0,127428.0,138810.0,41.39153689555961,35.11895371810185,0.4882849180056941,2.32874345510408,1.051690592627649,2.4038642117203404,47.94864550962112,35.3720913478856
17.0,2018,1,0.0,0,0.0,0,2.0,1,0.0,0,2.0,SAN JOSE DE BAVARIA,11,SUBA,4.285,45368.0,43.827.316.295,47774.0,109.005.077.287,923.064,981.613,"3,41",1.388.086,"91,6",1.2,0.4,6.4,420.0,1.0,13.0,8.0,5.0,36.0,61.0,56.0,74.0,56.0,73.0,91.0,202.0,245.0,47245.0,21911.0,25334.0,94.61318658059054,88.89829611599112,0.21166260979997883,2.751613927399725,1.6933008783998307,1.0583130489998942,111.81598283966957,79.73474382253099
24.0,2018,1,2.0,1,1.0,1,11.0,1,1.0,1,5.0,NIZA,11,SUBA,4.819999999999999,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",2.769230769230769,0.9230769230769232,5.3076923076923075,454.0,2.0,17.0,4.0,8.0,54.0,84.0,55.0,79.0,77.0,69.0,67.0,213.0,272.0,76588.0,34962.0,41626.0,63.32584739123622,59.278215908497415,0.2611375150154071,2.2196688776309603,0.5222750300308142,1.0445500600616284,77.79875293175448,51.169941863258536
44.0,2018,1,0.0,0,2.0,1,1.0,1,0.0,0,0.0,AMERICAS,8,KENNEDY,3.22875,84178.0,380.969.402.333,84584.0,222.023.079.759,951.073,979.914,"3,72",999.300,"88,94",2.5,0.875,4.125,763.0,3.0,22.0,44.0,28.0,103.0,104.0,103.0,115.0,114.0,161.0,160.0,352.0,508.0,79652.0,37518.0,42134.0,107.96966805604379,95.79169386832723,0.37663837693968766,2.762014764224376,5.524029528448752,3.5152915181037514,135.40167386321232,83.54298191484312
62.0,2018,1,0.0,0,1.0,1,2.0,1,0.0,0,1.0,TUNJUELITO,6,TUNJUELITO,2.024,48338.0,32.724.823.667,57699.0,176.315.694.126,184.528,182.532,"3,63",829.895,"87,19",3.7142857142857144,1.0,3.7142857142857144,197.0,4.0,20.0,14.0,19.0,27.0,31.0,39.0,33.0,48.0,30.0,46.0,96.0,158.0,39681.0,19601.0,20080.0,64.01048360676394,49.64592626193897,1.0080391119175425,5.040195559587712,3.5281368917113984,4.788185781608326,80.60813223815113,47.808764940239044
69.0,2018,1,1.0,1,1.0,1,2.0,1,1.0,1,0.0,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,1.3691666666666666,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",1.0833333333333333,0.5,1.8333333333333333,380.0,26.0,66.0,25.0,81.0,66.0,88.0,65.0,89.0,88.0,83.0,99.0,199.0,379.0,155423.0,75643.0,79780.0,37.18883305559666,24.449405815098153,1.672854082085663,4.246475746832837,1.6085135404669837,5.211583871113027,50.1037769522626,24.943594885936324
93.0,2018,1,3.0,1,3.0,1,2.0,1,0.0,0,7.0,LAS NIEVES,3,SANTA FE,2.932857142857143,47454.0,17.257.386.015,13773.0,798.093.059.287,109.107,96.241,"3,18",896.890,"88,28",11.428571428571429,1.0,7.428571428571429,2015.0,5.0,24.0,5.0,6.0,133.0,319.0,258.0,295.0,339.0,300.0,411.0,958.0,1097.0,16323.0,8457.0,7866.0,1258.9597500459474,1234.4544507749802,3.0631624088709186,14.703179562580408,3.0631624088709186,3.675794890645102,1297.1502897008397,1217.8998220188153
18.0,2018,1,0.0,0,1.0,1,4.0,1,2.0,1,6.0,BRITALIA,11,SUBA,3.272,50139.0,328.656.231.464,57730.0,175.654.664.276,923.064,981.613,"3,41",1.388.086,"91,6",1.6666666666666667,0.5,4.166666666666667,330.0,1.0,16.0,6.0,3.0,34.0,48.0,45.0,68.0,52.0,46.0,63.0,144.0,212.0,82735.0,38291.0,44444.0,43.028947845530915,39.88638423883483,0.12086783102677223,1.9338852964283557,0.7252069861606333,0.36260349308031664,55.365490585255024,32.40032400324004
15.0,2018,2,0.0,0,0.0,0,0.0,0,3.0,1,8.0,COUNTRY CLUB,1,USAQUEN,5.395,87775.0,285.606.835.551,24678.0,864.054.949.959,425.192,430.156,"3,12",1.867.529,"93,6",3.0,1.0,10.5,284.0,0.0,6.0,4.0,1.0,10.0,52.0,40.0,48.0,48.0,35.0,62.0,146.0,149.0,24440.0,10977.0,13463.0,120.7037643207856,116.20294599018003,0.0,2.454991816693944,1.6366612111292964,0.4091653027823241,135.73836202969846,108.44536878853154
86.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,EL PORVENIR,7,BOSA,1.568,64288.0,461.032.121.294,73629.0,159.704.707.328,508.828,546.809,"3,98",703.807,"85,4",0.0,0.0,6.6,295.0,7.0,53.0,24.0,43.0,38.0,65.0,56.0,64.0,78.0,63.0,58.0,167.0,253.0,131429.0,62925.0,68504.0,32.10859095024691,22.445578981807667,0.5326069588903515,4.03259554588409,1.8260810019097764,3.271728461755016,40.20659515295988,24.378138502861145
71.0,2018,2,0.0,0,0.0,0,2.0,1,0.0,0,2.0,TIBABUYES,11,SUBA,2.105,193830.0,726.380.148.869,222576.0,306.418.065.453,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0.0,1.8333333333333333,552.0,22.0,75.0,36.0,38.0,95.0,99.0,88.0,111.0,119.0,86.0,125.0,310.0,412.0,274048.0,132345.0,141703.0,26.38223960765997,20.14245679588977,0.8027790751985053,2.736746847267632,1.3136384866884634,1.3866184026156003,31.130756734292948,21.876742200235704
29.0,2018,2,1.0,1,2.0,1,1.0,1,1.0,1,4.0,MINUTO DE DIOS,10,ENGATIVA,2.713333333333334,143506.0,373.264.507.687,147709.0,39.572.206.025,804.47,824.337,"3,41",1.089.512,"91,78",3.3333333333333335,1.0,3.5555555555555554,697.0,1.0,26.0,19.0,34.0,72.0,129.0,110.0,123.0,146.0,91.0,106.0,317.0,460.0,109581.0,51503.0,58078.0,70.90645276097133,63.60591708416605,0.09125669596006607,2.3726740949617176,1.7338772232412554,3.1027276626422466,89.31518552317341,54.581769344674406
80.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,CORABASTOS,8,KENNEDY,2.0025,61954.0,184.525.478.991,69277.0,375.433.248.453,951.073,979.914,"3,72",999.300,"88,94",2.75,1.0,4.75,443.0,12.0,23.0,13.0,38.0,54.0,77.0,59.0,74.0,73.0,88.0,104.0,183.0,345.0,57028.0,28359.0,28669.0,92.76145051553623,77.68113908957004,2.1042295012976084,4.033106544153749,2.2795819597390756,6.663393420775759,121.65450121654501,63.83201367330566
99.0,2018,2,7.0,1,3.0,1,1.0,1,0.0,0,13.0,CHAPINERO,2,CHAPINERO,3.692,13261.0,15.930.253.068,20282.0,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",3.6666666666666665,1.0,10.333333333333334,1832.0,1.0,8.0,9.0,7.0,168.0,327.0,209.0,241.0,266.0,253.0,393.0,775.0,1082.0,23444.0,11623.0,11821.0,792.1003241767617,781.4366149121311,0.4265483705852244,3.412386964681795,3.8389353352670192,2.9858385940965704,930.9128452206832,655.6128923102953
3.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,GUAYMARAL,11,SUBA,6.0,0.0,453.636.704.291,167.0,0.368135996096,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0.0,3.7142857142857144,28.0,0.0,0.0,1.0,0.0,8.0,3.0,2.0,2.0,4.0,8.0,2.0,10.0,19.0,2048.0,988.0,1060.0,141.6015625,136.71875,0.0,0.0,4.8828125,0.0,192.30769230769232,94.33962264150944
97.0,2018,2,9.0,1,3.0,1,2.0,1,1.0,1,9.0,CHICO LAGO,2,CHAPINERO,5.211875,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",3.9375,0.9375,6.125,2703.0,2.0,13.0,10.0,6.0,214.0,421.0,295.0,360.0,392.0,439.0,613.0,1353.0,1381.0,33942.0,15780.0,18162.0,805.4917211714101,796.3584939013612,0.5892404690354134,3.8300630487301865,2.946202345177067,1.7677214071062402,875.1584283903675,744.9620085893624
94.0,2018,2,4.0,1,0.0,0,0.0,0,2.0,1,5.0,LA CANDELARIA,17,CANDELARIA,2.40875,22622.0,206.024.323.421,24095.0,116.952.210.302,22.621,22.115,"2,83",1.050.888,"88,9",4.777777777777778,0.8888888888888888,4.0,789.0,3.0,30.0,1.0,3.0,57.0,131.0,106.0,110.0,188.0,96.0,138.0,435.0,390.0,17075.0,9012.0,8063.0,483.74816983894584,462.07906295754026,1.7569546120058566,17.569546120058565,0.5856515373352855,1.7569546120058566,432.75632490013317,539.5014262681384
76.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,1.0,FONTIBON SAN PABLO,9,FONTIBON,2.186666666666667,30005.0,359.967.843.163,32134.0,892.690.850.317,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,5.25,148.0,1.0,11.0,6.0,8.0,17.0,28.0,18.0,28.0,32.0,25.0,26.0,74.0,100.0,32717.0,16104.0,16613.0,53.18336033254883,45.23642143228291,0.3056514961640737,3.3621664578048107,1.8339089769844423,2.4452119693125898,62.09637357178341,44.54342984409799
114.0,2018,2,0.0,0,0.0,0,2.0,1,1.0,1,4.0,MODELIA,9,FONTIBON,3.8,38386.0,261.581.365.518,39410.0,150.660.579.059,301.375,317.179,"3,46",1.428.379,"90,03",1.8,0.8,4.8,461.0,0.0,5.0,13.0,4.0,35.0,80.0,49.0,66.0,69.0,84.0,100.0,214.0,269.0,42000.0,19461.0,22539.0,115.0,109.76190476190476,0.0,1.1904761904761905,3.095238095238095,0.9523809523809524,138.22516828528853,94.9465371134478
89.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN ISIDRO - PATIOS,2,CHAPINERO,2.0666666666666664,9415.0,11.301.823.434,16201.0,143.348.549.857,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0.0,1.0,24.0,1.0,8.0,0.0,0.0,7.0,2.0,11.0,2.0,3.0,5.0,3.0,20.0,13.0,15231.0,7533.0,7698.0,21.666338388812292,15.757337010045301,0.6565557087518876,5.252445670015101,0.0,0.0,17.257400769945573,25.98077422707197
38.0,2018,2,0.0,0,3.0,1,4.0,1,0.0,0,1.0,RESTREPO,15,ANTONIO NARIÑO,3.008,83087.0,354.715.513.318,77022.0,217.137.387.873,116.828,119.565,"3,92",1.095.184,"90,79",3.466666666666667,1.0,5.0,834.0,4.0,17.0,42.0,26.0,75.0,141.0,128.0,126.0,140.0,142.0,171.0,407.0,515.0,54246.0,26004.0,28242.0,170.15079452862884,153.74405486118792,0.7373815580872323,3.133871621870737,7.742506359915939,4.792980127567009,198.04645439163204,144.11160682671198
52.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA FLORA,5,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,4.4,62.0,10.0,26.0,2.0,12.0,16.0,22.0,10.0,26.0,6.0,14.0,18.0,48.0,62.0,18178.0,8980.0,9198.0,61.612938717130596,34.10716250412587,5.501155242600946,14.30300363076246,1.1002310485201892,6.601386291121135,69.04231625835189,52.18525766470972
96.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,4.0,LOURDES,3,SANTA FE,1.7264285714285716,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.2857142857142857,0.1428571428571428,1.1428571428571428,114.0,3.0,18.0,3.0,4.0,24.0,21.0,15.0,21.0,17.0,24.0,20.0,67.0,75.0,44303.0,21564.0,22739.0,32.05200550752771,25.731891745479988,0.6771550459336839,4.0629302756021035,0.6771550459336839,0.9028733945782453,34.780189204229266,29.464796165178768
84.0,2018,2,0.0,0,0.0,0,2.0,1,1.0,1,1.0,BOSA OCCIDENTAL,7,BOSA,1.98,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.1666666666666666,0.1666666666666666,5.0,513.0,27.0,76.0,30.0,106.0,89.0,113.0,98.0,120.0,118.0,101.0,113.0,288.0,461.0,195836.0,95646.0,100190.0,38.39947711350314,26.195387977695624,1.3787046304050328,3.88079821891787,1.5318940337833697,5.41269225270124,48.19856554377601,28.745383770835414
111.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,2.0,PUENTE ARANDA,16,PUENTE ARANDA,2.9375,12917.0,356.447.429.991,14658.0,41.122.473.517,253.638,250.715,"3,55",1.116.511,"90,43",3.2,1.0,12.6,435.0,3.0,6.0,12.0,7.0,45.0,73.0,54.0,62.0,73.0,73.0,83.0,201.0,262.0,10700.0,8209.0,2491.0,432.7102803738318,406.5420560747664,2.803738317757009,5.607476635514018,11.214953271028037,6.542056074766355,319.16189548057014,806.9048574869531
112.0,2018,2,1.0,1,1.0,1,1.0,1,0.0,0,3.0,GRANJAS DE TECHO,9,FONTIBON,3.1133333333333333,18061.0,477.255.354.063,22861.0,479.009.817.394,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,10.142857142857142,711.0,2.0,7.0,8.0,20.0,62.0,118.0,105.0,115.0,107.0,99.0,142.0,321.0,427.0,43620.0,20259.0,23361.0,171.48097203117837,162.9986244841816,0.4585052728106373,1.6047684548372307,1.8340210912425492,4.585052728106373,210.77052174342268,137.4085013484012
75.0,2018,2,0.0,0,2.0,1,7.0,1,3.0,1,3.0,FONTIBON,9,FONTIBON,2.913,131655.0,496.457.437.428,137489.0,27.694.015.566,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,5.8,735.0,7.0,41.0,21.0,32.0,81.0,134.0,123.0,122.0,123.0,125.0,128.0,362.0,472.0,129959.0,62133.0,67826.0,64.32798036303758,56.5562985249194,0.5386314145230419,3.154841142206388,1.6158942435691255,2.46231503781962,75.9660727793604,53.37186329726064
12.0,2018,2,1.0,1,2.0,1,3.0,1,0.0,0,6.0,TOBERIN,1,USAQUEN,3.378,51249.0,290.663.146.859,52018.0,178.963.176.316,425.192,430.15600000000006,"3,12",1.867.529,"93,6",1.8,0.6,8.4,436.0,3.0,15.0,17.0,5.0,47.0,73.0,59.0,66.0,89.0,60.0,82.0,217.0,259.0,58835.0,27123.0,31712.0,80.9042236763831,74.10554941786351,0.5099005693889691,2.5495028469448457,2.889436559870825,0.8498342823149486,95.49091177229657,68.42835519677094
16.0,2018,2,1.0,1,2.0,1,7.0,1,1.0,1,12.0,SANTA BARBARA,1,USAQUEN,5.738888888888889,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",2.0,0.6666666666666666,6.666666666666667,1224.0,0.0,6.0,4.0,4.0,77.0,211.0,172.0,198.0,208.0,141.0,231.0,567.0,670.0,67760.0,30437.0,37323.0,182.70365997638726,180.6375442739079,0.0,0.885478158205431,0.5903187721369539,0.5903187721369539,220.1268193317344,151.9170484687726
82.0,2018,2,0.0,0,0.0,0,2.0,1,2.0,1,0.0,PATIO BONITO,8,KENNEDY,1.9566666666666668,160502.0,317.321.661.524,174145.0,548.796.445.738,951.073,979.914,"3,72",999.300,"88,94",1.5,0.6666666666666666,4.833333333333333,768.0,16.0,51.0,30.0,77.0,92.0,141.0,133.0,142.0,136.0,129.0,169.0,339.0,602.0,140235.0,69384.0,70851.0,67.17295967483153,54.76521553107285,1.140941990230684,3.636752593860306,2.139266231682533,5.490783327985167,86.7635189669088,47.846889952153106
35.0,2018,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,CIUDAD JARDIN,15,ANTONIO NARIÑO,2.666,33741.0,133.239.133.285,30913.0,23.201.141.615,116.828,119.565,"3,92",1.095.184,"90,79",7.0,1.0,4.4,226.0,0.0,8.0,20.0,8.0,22.0,49.0,30.0,47.0,48.0,33.0,33.0,102.0,160.0,24983.0,11921.0,13062.0,104.8713124924949,90.46151382940398,0.0,3.202177480686867,8.005443701717168,3.202177480686867,134.21692811005786,78.08911345888838
68.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,EL TESORO,19,CIUDAD BOLIVAR,1.055,43942.0,210.862.210.964,47624.0,225.853.650.032,570.619,593.937,"4,09",505.335,"83,5",0.0,0.0,1.625,85.0,31.0,27.0,2.0,19.0,16.0,28.0,21.0,24.0,30.0,20.0,25.0,67.0,97.0,49741.0,24609.0,25132.0,32.97078868539032,17.088518525964496,6.232283227116463,5.428117649424016,0.40208278884622345,3.8197864940391226,39.41647364785241,26.659239216934587
27.0,2018,2,1.0,1,3.0,1,7.0,1,4.0,1,2.0,SUBA,11,SUBA,2.840909090909091,115172.0,652.901.130.738,134709.0,206.323.735.184,923.064,981.613,"3,41",1.388.086,"91,6",1.2307692307692308,0.4615384615384615,3.692307692307693,744.0,7.0,45.0,22.0,26.0,75.0,123.0,101.0,130.0,130.0,110.0,175.0,361.0,482.0,166333.0,77901.0,88432.0,50.74158465247425,44.72954855620953,0.4208425267385305,2.7054162433191253,1.3226479411782388,1.5631293850288277,61.87340342229239,40.82232675954406
22.0,2018,2,1.0,1,0.0,0,7.0,1,0.0,0,2.0,DOCE DE OCTUBRE,12,BARRIOS UNIDOS,3.292222222222222,94134.0,336.255.107.979,98583.0,293.179.189.433,223.073,230.066,"3,36",1.462.840,"92,44",4.111111111111111,0.8888888888888888,4.222222222222222,661.0,1.0,16.0,28.0,5.0,68.0,108.0,107.0,110.0,105.0,94.0,119.0,289.0,422.0,64814.0,30527.0,34287.0,109.69852192427562,101.98413922917888,0.15428765390193477,2.4686024624309564,4.320054309254174,0.7714382695096739,138.23828086611852,84.28850584769738
105.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,JARDIN BOTANICO,10,ENGATIVA,2.67,1601.0,161.705.211.764,2464.0,152.376.041.138,804.47,824.337,"3,41",1.089.512,"91,78",4.0,1.0,11.0,101.0,0.0,0.0,1.0,0.0,9.0,16.0,13.0,19.0,14.0,19.0,12.0,48.0,54.0,2482.0,1423.0,1059.0,410.958904109589,406.92989524576956,0.0,0.0,4.0290088638195005,0.0,379.4799718903725,453.25779036827197
104.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,3.0,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,4.0,3249.0,398.684.265.835,3404.0,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",3.5,0.8333333333333334,5.666666666666667,423.0,0.0,21.0,2.0,3.0,80.0,58.0,74.0,68.0,50.0,68.0,51.0,190.0,258.0,2937.0,1546.0,1391.0,1528.7708546135511,1440.2451481103167,0.0,71.50153217568948,6.809669731018045,10.21450459652707,1668.8227684346703,1365.9237958303381
74.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,2.0,ENGATIVA,10,ENGATIVA,2.0016666666666665,118752.0,58.763.454.342,130828.0,222.634.971.795,804.4699999999999,824.337,"3,41",1.089.512,"91,78",0.0,0.0,2.5,244.0,4.0,34.0,13.0,23.0,37.0,46.0,40.0,51.0,58.0,39.0,47.0,142.0,176.0,135897.0,65701.0,70196.0,23.40007505684452,17.95477457191844,0.29434056675276127,2.5018948173984707,0.9566068419464742,1.6924582588283772,26.7880245353952,20.229072881645678
47.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,KENNEDY CENTRAL,8,KENNEDY,3.0,108199.0,337.213.395.794,96282.0,285.522.465.006,951.073,979.914,"3,72",999.300,"88,94",1.125,0.5,3.5,565.0,0.0,28.0,66.0,51.0,68.0,129.0,90.0,106.0,106.0,90.0,121.0,308.0,401.0,94686.0,44596.0,50090.0,74.98468622605243,59.67091227847834,0.0,2.9571425553936166,6.970407451999239,5.38622394018123,89.91837832989506,61.48931922539429
70.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,JERUSALEM,19,CIUDAD BOLIVAR,1.1733333333333331,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0.0,2.5555555555555554,199.0,20.0,33.0,11.0,34.0,33.0,52.0,45.0,50.0,31.0,39.0,47.0,108.0,189.0,95007.0,46315.0,48692.0,31.26085446335533,20.945825044470407,2.1051080446703927,3.4734282737061477,1.157809424568716,3.5786836759396676,40.807513764439165,22.180234946192392
